Kod stacji,DsWrocWybCon,KpBydWarszaw,LdLodzCzerni,LdZgieMielcz,LuZielKrotka,MpKrakAlKras,MpKrakBulwar,MpKrakowWIOSPrad6115,MzWarWokalna,OpKKozBSmial,PdBialWaszyn,PkJasloWIOSFabr,PkPrzemyslWIOSMick,PkRzeszWIOSSzop,SlGliwicMewy,SlKatoKossut,SlZabSkloCur,WmOlsPuszkin,WpPoznPolank,WpKaliSawick,ZpSzczAndr01,ZpSzczPils02
2009-09-07 07:00:00,24,16.3,16,11,,33,18,9,15.3,,12,,17.5,13,14,20,19,10.7,9.2,,17,10
2009-09-07 08:00:00,23,,16,12,,31,19,13,24.9,,12,,23.3,14,18,21,22,12.4,9.1,,15,9
2009-09-07 09:00:00,24,14.4,16,10,,34,18,12,23,,11,,24.2,16,20,23,5,12.1,16,,20,26
2009-09-07 10:00:00,15,15.1,28,9,,25,18,13,20,,9,,22.8,16,18,19,7,10.5,16.5,,17,22
2009-09-07 11:00:00,14,14.8,17,4,,25,15,15,22.2,,9,,21.4,12,17,21,7,10.3,18.6,,21,26
2009-09-07 12:00:00,13,10.7,14,13,,24,17,11,17.8,,11,,20.5,8,13,17,8,9.9,18.8,,20,16
2009-09-07 13:00:00,13,,12,5,,26,15,15,32.6,,10,,21,8,13,17,11,8.2,11.8,,21,10
2009-09-07 14:00:00,11,10.8,12,3,,26,14,14,13.1,,7,,19.8,10,14,15,11,7.4,11.2,,18,9
2009-09-07 15:00:00,13,11.9,18,7,,22,16,12,13.3,,6,,23.3,12,12,18,10,7,7,,18,8
2009-09-07 16:00:00,12,6.6,14,11,,25,22,12,11.7,,8,,18.8,15,10,16,14,8.5,6.6,,16,5
2009-09-07 17:00:00,7,10.9,21,8,,24,47,12,10.2,,12,,22,18,14,16,10,9.6,4.9,,10,5
2009-09-07 18:00:00,7,5.8,15,14,,26,47,16,18.5,,18,,26.5,16,15,20,15,10.5,4.8,,10,10
2009-09-07 19:00:00,19,12.4,18,30,,42,39,24,19.2,,18,,45.5,16,27,23,22,9.9,10.8,,12,13
2009-09-07 20:00:00,21,19.8,31,33,,44,36,34,22.2,,16,,42.7,21,41,31,71,8.4,11.2,,12,16
2009-09-07 21:00:00,35,28.2,35,35,,40,45,45,29.7,,23,,34.3,24,52,31,68,11.5,9.8,,16,15
2009-09-07 22:00:00,36,30.1,44,32,,44,71,41,36.5,,21,,31.7,23,46,38,47,15.1,9.7,,16,24
2009-09-07 23:00:00,30,15.6,39,35,,41,57,36,43.7,,29,,23.5,24,48,44,69,24.2,26.1,,15,25
2009-09-08 00:00:00,27,17.1,27,24,,39,52,34,37.6,,18,,24,22,48,47,60,19.5,27.4,,15,15
2009-09-08 01:00:00,22,15.2,26,13,,41,46,27,32.1,,22,,24.6,20,52,48,51,21.9,25,,17,22
2009-09-08 02:00:00,22,17.7,20,11,,39,49,36,30.4,,21,,23.5,20,46,51,38,25.8,24.8,,17,17
2009-09-08 03:00:00,21,17,23,8,,39,42,24,31.9,,20,,27.6,15,51,49,37,19.5,25.1,,14,20
2009-09-08 04:00:00,20,19.2,30,8,,36,40,21,23.2,,20,,25.4,13,46,54,30,19,25.1,,14,18
2009-09-08 05:00:00,23,18.2,24,21,,34,41,30,25.7,,21,,21.7,13,50,49,29,11.1,22.2,,17,13
2009-09-08 06:00:00,28,19.5,23,23,,44,41,40,30.9,,18,,25.4,11,50,49,31,11,22,,17,18
2009-09-08 07:00:00,34,27.4,32,35,,48,50,41,36,,23,,26.8,9,55,53,46,12.6,29.4,,22,22
2009-09-08 08:00:00,40,34.1,33,43,,57,81,48,50.2,,27,,24.8,11,73,60,48,15.6,29.9,,21,37
2009-09-08 09:00:00,30,44.3,,,,69,80,48,24.1,,21,,29,16,74,45,28,25,29.9,,18,38
2009-09-08 10:00:00,25,28.4,29,7,,67,58,45,15,,11,,29.7,,38,31,14,21.5,29.9,,15,29
2009-09-08 11:00:00,17,3.9,16,4,,35,32,33,13.3,,10,,29.4,,26,23,11,20,22,,17,24
2009-09-08 12:00:00,22,5.5,14,4,,24,25,14,9.4,,8,,18.1,17,23,22,15,16,21.4,,15,18
2009-09-08 13:00:00,17,14.1,12,,,19,15,10,5.3,,8,,14.1,9,21,15,13,16.9,14.5,,28,11
2009-09-08 14:00:00,15,15.6,17,6,,17,17,6,8.7,,8,,10,9,17,13,10,13.5,13.9,,21,13
2009-09-08 15:00:00,20,12.1,15,10,,16,24,7,12.8,,10,,11.1,10,14,12,9,10.9,9.5,,18,17
2009-09-08 16:00:00,24,13.7,14,15,,20,19,7,12,,11,,14.2,8,17,16,11,10.5,9.2,,16,15
2009-09-08 17:00:00,21,17.3,12,9,,20,31,7,10.2,,9,,21.5,5,15,14,14,12.5,5.5,,17,10
2009-09-08 18:00:00,22,15.4,12,12,,21,102,10,12.1,,10,,46.7,5,20,13,13,11.4,5.2,,11,7
2009-09-08 19:00:00,24,23.6,16,17,,27,103,20,16.2,,10,,47.6,6,21,15,15,16,3.9,,13,8
2009-09-08 20:00:00,30,27,14,23,,38,61,37,18.2,,22,,39.1,15,24,25,54,20.1,3.8,,19,12
2009-09-08 21:00:00,26,31.6,22,11,,30,70,44,28.2,,26,,30.9,32,33,34,36,22,19,,16,29
2009-09-08 22:00:00,20,20.4,19,14,,36,47,39,32.3,,32,,15.8,33,41,35,36,32.3,20.1,,20,18
2009-09-08 23:00:00,24,30.7,23,11,,38,37,32,27.5,,18,,27,33,61,36,35,33.1,15.2,,17,24
2009-09-09 00:00:00,19,28.4,18,10,,38,30,27,25.7,,18,,23.7,42,50,40,44,29.8,14.8,,16,23
2009-09-09 01:00:00,19,24.5,20,9,,35,32,19,24.8,,19,,21.8,33,52,40,28,21.6,20.3,,20,26
2009-09-09 02:00:00,25,20.2,17,9,,34,31,18,20.4,,22,,21.2,22,48,33,24,21.1,20.7,,19,26
2009-09-09 03:00:00,24,18.4,16,6,,29,28,16,21.4,,16,,19.5,21,41,29,23,15.3,21.2,,15,16
2009-09-09 04:00:00,17,18.8,17,7,,27,22,11,22.4,,13,,19.7,19,31,26,24,18.5,21.2,,19,11
2009-09-09 05:00:00,23,21.5,14,8,,32,19,16,19.8,,12,,26.9,18,28,28,14,14.1,19.4,,23,13
2009-09-09 06:00:00,25,20.4,12,14,,44,26,10,16.6,,24,,29.6,17,32,21,15,13.4,19.2,,28,20
2009-09-09 07:00:00,23,27,12,21,,43,27,17,24.4,,11,,29.2,19,30,23,18,16.9,21.8,,24,37
2009-09-09 08:00:00,29,38.2,12,8,,51,38,,29.5,,19,,38.8,25,34,20,18,23.5,22,,12,22
2009-09-09 09:00:00,24,33.3,18,4,,45,69,,15.8,,21,,37.7,24,34,24,16,29.3,18.9,,12,27
2009-09-09 10:00:00,25,25.4,10,5,,38,52,23,7.2,,12,,33.7,23,25,20,15,20,18.6,,12,37
2009-09-09 11:00:00,14,9.1,9,9,,35,41,38,8.7,,12,,25.5,24,21,22,14,17.3,20,,12,22
2009-09-09 12:00:00,14,,11,6,,28,27,25,9.3,,8,,26.5,27,19,17,15,28.1,20.1,,10,16
2009-09-09 13:00:00,18,2.1,12,9,,,23,30,7.8,,7,,17.3,28,21,19,15,8.9,12.5,,11,11
2009-09-09 14:00:00,21,3.1,10,10,,,27,24,9,,8,,15.1,26,15,20,16,8.8,11.9,,11,11
2009-09-09 15:00:00,19,5.7,7,10,,,39,27,10.2,,8,,17.9,23,22,24,20,9.1,10,,12,8
2009-09-09 16:00:00,17,10.5,9,12,,,81,27,11.2,,9,,18,23,25,22,24,10.1,9.8,,12,6
2009-09-09 17:00:00,20,8.2,13,13,,,30,24,18.5,,8,,24.1,23,23,27,24,9,6.9,,10,5
2009-09-09 18:00:00,19,16.3,14,17,,,46,30,19.8,,11,,42.8,21,33,27,26,8.4,6.7,,10,4
2009-09-09 19:00:00,,18.6,14,23,,,69,34,20.6,,16,,59.6,32,42,42,31,17.2,7.6,,17,7
2009-09-09 20:00:00,41,20.7,17,26,,,54,54,32.6,,30,,88,44,59,52,50,17.5,7.6,,17,25
2009-09-09 21:00:00,57,24.1,25,29,,,48,53,33.8,,36,,67.3,57,57,44,59,34.8,18.1,,18,25
2009-09-09 22:00:00,57,18.9,24,26,,,62,46,38.3,,48,,53.2,69,65,47,46,39.7,18.9,,18,20
2009-09-09 23:00:00,49,21.3,25,23,,,49,46,32.2,,33,,51.6,74,63,50,72,54.5,15.3,,18,16
2009-09-10 00:00:00,41,21.7,30,19,,,47,42,32,,29,,39.6,73,60,47,54,30.7,15,,18,12
2009-09-10 01:00:00,42,20.5,30,16,,,44,43,35.2,,30,,42,62,59,51,46,27.5,21.3,,14,31
2009-09-10 02:00:00,39,19.3,28,17,,,44,45,32.4,,30,,34.8,50,59,50,40,20.8,21.7,,14,25
2009-09-10 03:00:00,42,16.9,27,15,,,47,44,31.4,,25,,53.4,42,62,57,38,14,13.2,,16,26
2009-09-10 04:00:00,41,17.1,25,15,,,45,,26.8,,15,,36.6,37,55,50,38,17,12.5,,16,23
2009-09-10 05:00:00,48,15.5,32,13,,,44,48,30.3,,23,,46.6,36,52,52,38,15.4,7.5,,17,18
2009-09-10 06:00:00,35,16.7,25,31,,,42,51,32.1,,24,,43.5,34,56,58,37,14.7,7.1,,17,15
2009-09-10 07:00:00,54,23.1,26,41,,,45,48,32.4,,31,,68.7,29,57,68,49,21.6,29.3,,26,21
2009-09-10 08:00:00,66,42.8,35,23,,,57,32,53.3,,25,,52.7,31,64,57,53,20.3,31.2,,38,25
2009-09-10 09:00:00,64,44.7,36,17,,,49,41,31.2,,33,,59.3,40,73,48,40,30.8,34.4,,58,28
2009-09-10 10:00:00,53,42,21,18,,,42,42,41.1,,30,,53,44,55,48,39,34.2,34.7,,43,29
2009-09-10 11:00:00,40,40,25,11,,,59,37,27.7,,21,,37.7,42,49,41,29,25,35.5,,27,21
2009-09-10 12:00:00,30,12.8,15,13,,,58,33,23,,19,,28.3,42,40,42,28,21.9,35.5,,25,30
2009-09-10 13:00:00,24,6.8,19,7,,,29,33,16.1,,17,,17.2,40,32,35,26,19.4,31.2,,18,16
2009-09-10 14:00:00,28,21.4,,11,,,28,24,17.4,,13,,17.1,31,31,25,19,18.1,30.8,,20,12
2009-09-10 15:00:00,22,22.4,22,17,,,25,22,19,,13,,17.7,22,31,23,16,17.7,21.2,,16,16
2009-09-10 16:00:00,24,25.8,21,16,,,27,19,15.6,,17,,19,19,24,22,17,17.3,20.4,,15,22
2009-09-10 17:00:00,30,18.2,21,33,,,32,28,18.2,,16,,31.9,18,,20,19,19.3,19.1,,15,17
2009-09-10 18:00:00,42,30,21,28,,,59,40,29.4,,22,,43.7,18,,29,24,18,19,,15,23
2009-09-10 19:00:00,60,26.2,21,45,,,84,69,42.7,,15,,46.6,37,,37,31,19.1,31.5,,13,16
2009-09-10 20:00:00,49,40.7,37,43,,,118,89,42.6,,21,,42.6,66,,42,49,28.2,32.5,,10,17
2009-09-10 21:00:00,39,31.6,35,43,,,125,66,41.7,,29,,29.9,71,,43,66,44.9,28.4,,8,11
2009-09-10 22:00:00,41,18.1,31,43,,,144,46,42.5,,25,,33.9,67,,51,69,24.5,28,,9,15
2009-09-10 23:00:00,40,23.7,30,38,,,92,40,39.3,,30,,30.7,88,,51,50,19.2,23,,16,9
2009-09-11 00:00:00,34,21,29,34,,,67,45,31.6,,25,,29.1,96,,49,36,22.6,22.6,,8,7
2009-09-11 01:00:00,32,15.1,29,26,,,42,32,30.2,,23,,27.4,72,,40,31,20.9,26.1,,7,12
2009-09-11 02:00:00,29,17.1,24,25,,,43,29,37.6,,30,,26.9,53,,38,30,17.4,26.4,,8,15
2009-09-11 03:00:00,22,14.4,26,21,,,36,33,40.9,,35,,29.2,42,,38,33,18.5,29.9,,10,13
2009-09-11 04:00:00,21,15.7,22,22,,,35,29,37,,30,,28.9,37,,40,32,22.9,30.1,,7,8
2009-09-11 05:00:00,25,21.3,25,24,,,31,30,43.5,,24,,35.8,35,,38,35,21.3,22.9,,10,7
2009-09-11 06:00:00,28,15.5,21,29,,,32,50,52.7,,24,,31.7,32,,41,30,15.8,22.3,,10,11
2009-09-11 07:00:00,33,18,29,54,,,45,56,48.7,,28,,33,32,,41,35,16.2,23.8,,11,6
2009-09-11 08:00:00,24,23.2,35,62,,,69,57,49.1,,27,,32.3,32,,54,38,13.6,23.9,,11,6
2009-09-11 09:00:00,20,22.7,22,30,,,65,54,39.3,,34,,28.7,30,,57,38,15.8,29.4,,11,16
2009-09-11 10:00:00,11,22.2,27,27,,,60,50,36,19,40,,28.2,27,,54,41,18.7,29.8,,11,19
2009-09-11 11:00:00,21,14.7,28,24,,,52,51,25.6,,20,,26.6,26,,47,37,15.5,31.6,,9,11
2009-09-11 12:00:00,20,14.3,29,28,,,46,41,19.5,,30,,23.5,25,,39,34,12.7,31.7,,9,14
2009-09-11 13:00:00,24,20.2,25,38,,,47,45,22.6,,19,,19.7,28,,59,25,18.1,23.3,,9,9
2009-09-11 14:00:00,23,4.1,24,13,,,48,50,25.6,32,16,,16.8,32,,66,20,13.9,22.6,,8,6
2009-09-11 15:00:00,21,22.3,29,23,,,68,59,18,23,19,,18,32,,74,27,12.9,16.2,,9,5
2009-09-11 16:00:00,24,28.2,34,13,,,48,48,15.8,20,24,,,29,,33,36,12.6,15.7,,11,3
2009-09-11 17:00:00,25,10.9,24,18,,,51,54,16.1,22,14,,,26,,27,8,16,13.9,,10,2
2009-09-11 18:00:00,23,9.2,31,29,,,59,64,20.7,29,17,,,23,,25,20,15,13.7,,9,1
2009-09-11 19:00:00,30,8.9,34,29,,,68,63,23.9,27,13,,79.2,26,,31,12,17.6,17.2,,9,3
2009-09-11 20:00:00,29,9.6,38,40,,,76,82,17,17,15,,68.6,57,,33,16,14.2,17.4,,10,13
2009-09-11 21:00:00,18,5.4,36,38,,,48,36,16.8,20,26,,61.2,65,,38,17,14.3,22.9,,10,13
2009-09-11 22:00:00,21,4.4,40,33,,,29,21,18.2,29,24,,61.9,47,,25,15,17.6,23.3,,11,28
2009-09-11 23:00:00,19,3.1,39,27,,,24,23,13.8,33,19,,53.2,49,,26,21,17.1,14.7,,11,15
2009-09-12 00:00:00,17,5.7,45,21,,,21,20,18.7,38,23,,49.5,66,,29,24,18,14,,10,11
2009-09-12 01:00:00,18,,56,21,,,31,31,16.4,,24,,48,72,,37,23,19.7,15.4,,10,11
2009-09-12 02:00:00,18,,44,22,,,35,32,18.7,,21,,47.3,57,,45,23,17.7,15.5,,7,14
2009-09-12 03:00:00,17,,53,22,,,36,28,12.2,,21,,44.7,51,,44,20,13.7,9.1,,8,10
2009-09-12 04:00:00,11,,41,18,,,37,21,16.2,,20,,43.8,47,,48,19,15.7,8.7,,8,6
2009-09-12 05:00:00,19,2.7,38,18,,,37,19,19.5,,18,,41.8,40,,45,22,10.2,14.1,,10,8
2009-09-12 06:00:00,21,1.4,35,18,,,35,25,24.2,,18,,39.8,35,,49,23,11.9,14.4,,10,9
2009-09-12 07:00:00,13,,32,15,,,33,,20.9,,12,,39.9,42,,54,26,11.6,8.3,,12,6
2009-09-12 08:00:00,27,3.8,27,9,,,31,,25.7,,16,,41,48,,48,21,10.1,7.8,,24,6
2009-09-12 09:00:00,25,6.1,27,8,,,29,,33.4,,17,,45.8,42,,41,24,10.2,12.1,,20,10
2009-09-12 10:00:00,19,1.3,21,9,,,33,,27.9,,17,,41.2,36,,36,26,7.8,12.4,,20,30
2009-09-12 11:00:00,17,,18,22,,,33,,25.7,,15,,38.6,30,,52,17,6,7.4,,10,24
2009-09-12 12:00:00,29,,16,15,,,30,,16.2,,19,,35.5,26,,42,12,8.7,7,,20,25
2009-09-12 13:00:00,21,,16,16,,,27,30,21.6,,19,,31.6,25,,29,8,9.4,4.5,,14,13
2009-09-12 14:00:00,12,,25,9,,,33,34,11.8,,15,,24.8,22,,18,8,8.3,4.3,,14,8
2009-09-12 15:00:00,15,,24,,,,36,41,11.8,,15,,24.8,16,,20,12,7.2,3.3,,12,5
2009-09-12 16:00:00,15,,14,3,,,37,49,12.2,,18,,23.1,13,,25,14,6.8,3.2,,12,5
2009-09-12 17:00:00,15,,11,1,,,45,42,11.3,,20,,32.2,15,,26,13,6.1,1.7,,7,4
2009-09-12 18:00:00,14,4.2,11,5,,,53,46,11,,10,,35.5,17,,21,24,5.1,1.6,,7,4
2009-09-12 19:00:00,22,11.7,15,5,,,51,45,10.4,,7,,33.2,20,,24,33,8.1,0.9,,16,5
2009-09-12 20:00:00,16,18.7,14,11,,,61,60,25.2,,8,,34,26,,39,21,9.6,0.8,,16,5
2009-09-12 21:00:00,16,25.8,16,7,,,58,50,24.3,,11,,29.5,31,,35,22,10.1,0.4,,13,14
2009-09-12 22:00:00,19,32.5,16,1,,,53,47,15.4,,12,,28.8,34,,32,17,8.6,0.4,,13,9
2009-09-12 23:00:00,23,18,16,3,,,48,46,16.3,,13,,29.7,33,,39,10,7,2.1,,11,6
2009-09-13 00:00:00,16,16.9,15,11,,,48,51,13.8,,15,,29.1,34,,29,11,9.1,2.2,,11,7
2009-09-13 01:00:00,17,13.4,15,9,,,39,38,20.9,,16,,31.7,36,,24,10,9,9.2,,8,11
2009-09-13 02:00:00,18,16.1,11,5,,,22,24,19.4,,13,,34.9,35,,26,7,10,9.8,,8,7
2009-09-13 03:00:00,13,10.7,12,7,,,20,24,21.1,,16,,36.4,42,,21,5,12.3,7.1,,9,15
2009-09-13 04:00:00,12,10.6,15,7,,,20,21,23.6,,12,,37.2,48,,20,8,11.7,6.9,,9,10
2009-09-13 05:00:00,9,8.7,17,7,,,17,18,19.6,,11,,36.9,48,,21,8,11.9,11.8,,9,6
2009-09-13 06:00:00,10,8.5,19,9,,,16,18,16.7,,10,,37.3,48,,17,11,9.2,12.2,,9,5
2009-09-13 07:00:00,12,10.1,18,10,,,16,21,21.5,,11,,36.7,44,,23,14,5.8,8.8,,5,5
2009-09-13 08:00:00,11,12.4,19,12,,,19,23,23.7,,7,,43,39,,27,15,9.7,8.6,,5,6
2009-09-13 09:00:00,11,12,19,5,,,21,23,20.3,,3,,44.9,37,,17,6,11.8,6.6,,6,5
2009-09-13 10:00:00,11,10.8,17,1,,,20,23,12.4,,7,,35,39,,19,4,10.4,6.4,,8,4
2009-09-13 11:00:00,11,8,16,,,,20,20,10.8,,9,,29.7,36,,17,3,10.7,10.6,,15,4
2009-09-13 12:00:00,16,,4,14,,,19,20,5.7,,10,,29.1,26,,16,4,12.5,10.9,,15,4
2009-09-13 13:00:00,16,8.5,5,14,,,19,19,3.5,,7,,23.7,28,,14,4,13.1,6.7,,7,4
2009-09-13 14:00:00,6,8.1,10,12,,,31,26,5.3,,4,,23.3,30,,14,10,14.4,6.3,,7,4
2009-09-13 15:00:00,5,5.9,16,5,,,28,21,7,,5,,20,25,,15,4,7,4.4,,9,3
2009-09-13 16:00:00,6,3.1,17,8,,,20,30,11.5,,6,,18.7,20,,13,13,8.5,4.3,,9,5
2009-09-13 17:00:00,7,7.7,16,9,,,24,22,13.3,,5,,23.3,17,,13,14,9.8,4.8,,10,6
2009-09-13 18:00:00,8,10.9,14,16,,,20,23,11.5,,5,,20.1,15,,12,12,11.1,4.8,,9,5
2009-09-13 19:00:00,2,3.2,14,14,,,24,25,16.9,,10,,15.1,13,,12,14,12.7,4.1,,9,5
2009-09-13 20:00:00,2,13.4,17,12,,,26,36,15.4,,20,,9.4,16,,16,15,13.7,4,,11,10
2009-09-13 21:00:00,16,14.5,18,20,,,23,34,16.5,,24,,9.1,17,,17,15,14.5,5.8,,11,11
2009-09-13 22:00:00,13,8.5,13,16,,,27,28,17.4,,18,,10.5,14,,20,20,15.4,5.9,,18,22
2009-09-13 23:00:00,13,9.2,14,12,,,26,23,14,,18,,11.9,14,,27,22,15.8,8.8,,18,
2009-09-14 00:00:00,10,11.7,15,1,,,26,26,21.4,,15,,12.4,13,,27,10,11.4,9,,8,
2009-09-14 01:00:00,12,7.5,15,9,,,27,30,17.7,,17,,14.9,15,,26,9,11.8,8.7,,8,
2009-09-14 02:00:00,12,9.3,13,9,,,25,21,22.8,,15,,15.8,15,,28,11,12.1,8.7,,8,
2009-09-14 03:00:00,12,5.3,13,6,,,24,18,24.7,,10,,12.1,13,,27,14,12,5.3,,9,7
2009-09-14 04:00:00,16,8.4,17,12,,,31,23,17.9,,8,,13.3,11,,31,13,11.2,5,,9,6
2009-09-14 05:00:00,16,12.4,19,17,,,28,27,25.1,,10,,24.6,10,,25,17,8.1,8.3,,9,10
2009-09-14 06:00:00,27,16.5,24,19,,,29,28,27.1,,14,,14.7,7,,25,20,6.5,8.5,,9,7
2009-09-14 07:00:00,18,12.8,17,29,,,24,24,36.4,,11,,14.9,5,,32,24,8.7,8.2,,11,9
2009-09-14 08:00:00,26,20.9,19,14,,,24,24,26.9,,11,,16.8,7,,22,25,11.1,8.2,,11,9
2009-09-14 09:00:00,22,31.4,22,17,,,24,26,18.6,,14,,19.1,9,,23,,18.7,8.8,,13,15
2009-09-14 10:00:00,19,13.8,22,11,,,28,28,16.9,,16,,19.4,10,,24,,14.1,8.8,,13,14
2009-09-14 11:00:00,22,7.9,18,10,,,25,27,13.5,,10,,29.6,16,,31,,11,14.4,,13,16
2009-09-14 12:00:00,23,11.8,17,8,,,27,23,11.8,,11,,20.9,17,,33,26,7.9,14.8,,12,10
2009-09-14 13:00:00,27,11.3,9,11,,,29,27,8.7,,12,,25.3,15,30,33,21,7.2,11.3,,12,10
2009-09-14 14:00:00,18,4.4,11,10,,,27,28,10.9,,12,,24.4,20,25,28,18,7,11,,14,7
2009-09-14 15:00:00,26,9,14,13,,,28,22,17.4,,12,,25.3,25,27,32,24,8.2,8.2,,13,14
2009-09-14 16:00:00,23,10.1,13,13,,,25,24,15.1,,11,,31.2,26,27,32,19,7.5,7.9,,12,11
2009-09-14 17:00:00,18,8.7,10,15,,,35,25,14.3,,18,,37.5,21,23,28,23,6.7,9,,13,26
2009-09-14 18:00:00,23,5.7,10,19,,,80,33,14.4,,16,,44.3,20,26,30,25,7.5,9.1,,17,15
2009-09-14 19:00:00,19,12.2,20,15,,,43,32,15.9,,14,,55.4,20,38,34,32,11.2,9.2,,21,14
2009-09-14 20:00:00,28,21.4,24,15,,,46,37,15.7,,14,,57.6,28,41,37,33,22.6,9.2,,21,10
2009-09-14 21:00:00,32,17.8,28,15,,,66,44,16.1,,14,,55,45,37,43,38,20.3,13.8,,12,19
2009-09-14 22:00:00,29,13.5,18,14,,,50,40,,,14,,45.4,49,49,42,35,14.8,14.1,,12,19
2009-09-14 23:00:00,28,10,17,15,,,42,45,,,18,,40.6,44,53,44,34,7,12.6,,10,19
2009-09-15 00:00:00,32,7.7,28,12,,,41,39,,,13,,37.1,47,49,48,31,9.5,12.5,,10,11
2009-09-15 01:00:00,28,6.2,28,11,,,41,33,,,14,,44.5,48,48,49,29,11.2,15.7,,5,8
2009-09-15 02:00:00,23,6,20,11,,,38,35,11.9,,13,,42.4,43,42,41,27,12,15.9,,5,16
2009-09-15 03:00:00,20,6.3,18,10,,,43,34,9.4,,13,,54.1,39,47,40,27,13,9.7,,5,9
2009-09-15 04:00:00,26,7.1,15,10,,,52,32,9.8,,14,,46.5,32,42,43,27,12.3,9.2,,5,6
2009-09-15 05:00:00,23,6.1,15,13,,,57,32,11.8,,25,,51.4,28,53,42,28,9.9,9.5,,16,4
2009-09-15 06:00:00,24,5.6,19,12,,,38,30,11.7,,4,,57.4,29,42,39,29,8.4,9.5,,16,4
2009-09-15 07:00:00,27,10.1,12,15,,,44,30,18.8,,16,,61.9,29,39,41,26,10,8.3,,15,9
2009-09-15 08:00:00,35,16,12,16,,,45,32,20.1,,16,,52.1,28,41,35,29,15.4,8.2,,15,15
2009-09-15 09:00:00,32,13,19,21,,,31,32,18.1,,16,,43.2,31,43,39,35,15.7,7.5,,13,11
2009-09-15 10:00:00,32,9.8,20,24,,,29,32,14.7,,16,,38.7,37,46,34,31,12.6,7.4,,11,17
2009-09-15 11:00:00,28,10.1,28,25,,,31,35,15.3,,14,,28.2,46,40,35,32,18.1,11.2,,11,12
2009-09-15 12:00:00,25,19.8,32,20,,,38,35,18.8,,13,,19.2,36,36,35,28,10.9,11.4,,12,7
2009-09-15 13:00:00,29,15.5,32,21,,,42,32,20.8,,9,,17.3,22,31,31,33,12.3,20.2,,10,7
2009-09-15 14:00:00,39,13.1,25,21,,,37,34,15.1,,9,,18.8,25,30,28,26,14.2,20.8,,15,11
2009-09-15 15:00:00,39,13.7,31,24,,,30,33,20.1,,10,,19.5,25,22,31,18,14.4,12.5,,12,11
2009-09-15 16:00:00,47,13.2,29,28,,,33,28,15.4,,9,,22,26,22,32,29,13.1,11.9,,12,9
2009-09-15 17:00:00,40,13.9,31,30,,,95,26,19,,11,,29.9,28,25,29,26,11.4,17.2,,16,14
2009-09-15 18:00:00,36,13.1,26,38,,,68,43,31.4,,11,,67.2,26,44,37,36,11.1,17.6,,14,9
2009-09-15 19:00:00,47,9.1,29,36,,,54,46,31.9,,10,,66,33,55,41,64,13.4,14.5,,19,7
2009-09-15 20:00:00,49,13.4,38,40,,,52,42,34.3,,15,,78,36,54,45,40,17.1,14.3,,13,6
2009-09-15 21:00:00,54,13.1,40,38,,,59,59,31.6,,18,,63.2,51,48,55,54,17.7,37.7,,13,19
2009-09-15 22:00:00,54,13.2,40,36,,,49,56,29.6,,17,,52.7,57,45,60,57,18.4,39.5,,16,12
2009-09-15 23:00:00,68,14.4,39,33,,,39,45,31,,18,,55.5,72,44,64,61,19.9,39.6,,15,17
2009-09-16 00:00:00,60,14,38,27,,,38,45,35.1,,17,,70.8,83,53,72,54,21.3,39.6,,15,16
2009-09-16 01:00:00,59,14.2,38,25,,,35,43,35.7,,19,,104.3,73,50,62,48,18.6,30.3,,15,10
2009-09-16 02:00:00,52,13.4,32,27,,,36,38,33.8,,17,,62.3,71,48,65,49,17.1,29.5,,15,8
2009-09-16 03:00:00,59,15.2,33,28,,,39,38,38.3,,19,,51.6,62,61,63,44,16.8,23.9,,15,5
2009-09-16 04:00:00,54,12.6,33,29,,,40,34,37.4,,17,,49.9,57,55,59,43,16.1,23.4,,15,5
2009-09-16 05:00:00,58,12.8,37,31,,,41,35,38.3,,16,,49.9,47,58,57,45,17,31.7,,9,4
2009-09-16 06:00:00,54,18,44,34,,,39,36,37.4,,21,,57.8,40,59,58,45,17.7,32.3,,9,6
2009-09-16 07:00:00,59,17.6,41,37,,,45,38,55.1,,25,,63,50,52,57,45,19.3,24.4,,9,5
2009-09-16 08:00:00,58,25.7,43,42,,,50,49,34.6,,29,,47,41,53,53,59,22.4,23.9,,22,17
2009-09-16 09:00:00,69,19.6,41,39,,,68,52,39.7,,26,,27.7,41,,38,74,25.3,32.2,,22,16
2009-09-16 10:00:00,73,27.5,41,46,,,59,43,40.7,,31,,20.6,30,,40,8,34.8,32.8,,17,24
2009-09-16 11:00:00,68,25.3,39,39,,,55,41,41.6,,23,,17.5,26,,32,10,33.7,27.8,,15,14
2009-09-16 12:00:00,54,26.9,42,29,,,24,30,29.9,,23,,17.7,20,28,34,16,38.1,27.4,,14,14
2009-09-16 13:00:00,40,24.7,41,22,,,16,22,25.7,,27,,19.2,16,26,23,17,35.2,36.9,,14,9
2009-09-16 14:00:00,34,21.2,28,19,,,14,27,29.8,16,19,,15.6,17,31,23,22,37.6,37.6,,10,7
2009-09-16 15:00:00,30,26,31,26,,,28,30,18.8,25,20,,14.6,15,36,23,23,35.2,32.7,,9,9
2009-09-16 16:00:00,32,23.7,19,31,,,30,32,20.6,19,18,,22,15,43,32,29,30.2,32.3,,13,7
2009-09-16 17:00:00,32,24.1,23,31,,,109,32,18.2,26,21,,28.4,19,40,30,29,29.9,24.5,,17,4
