Kod stacji,LdLodzWIOSARubinst,LdLodzWIOSAZachodn,LuZgoraWIOS_AUT,MzPlockPKN,MzPlockPKN1,MzPlockPKN2,MzPlockPKN3,MzPlockReja,MzRadomTochter,MzWarNiepodKom,MzWarszUrsynow,OpKkozle1a,OpZdze2a,SlZabrzZabr_sklod,WpWKP002,ZpSzczecin002
Wskaźnik,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6
Czas uśredniania,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g
2005-08-10 04:00:00,0.35,0.24,0,0.55,1.89,0.24,0.26,0.17,0.2,0.15,0.15,0,0,0.47,,0
2005-08-10 05:00:00,0.33,0.28,0,0.66,2.63,0.25,0.26,0.15,0.25,0.15,0.16,1,1,1.83,,0
2005-08-10 06:00:00,0.35,0.37,0,0.53,0.93,0.24,0.26,0.2,0.38,0.25,0.16,1,1,3.82,,0
2005-08-10 07:00:00,0.53,0.47,0,0.69,1.82,0.24,0.26,0.23,0.34,0.38,0.27,0,1,2.61,,0
2005-08-10 08:00:00,0.54,0.52,0,0.81,4.07,0.25,0.26,0.36,0.34,0.8,0.37,0,0,0.69,,0
2005-08-10 09:00:00,0.35,0.44,0,0.66,3.47,0.24,0.26,0.24,0.3,0.63,0.26,0,0,0.6,,0
2005-08-10 10:00:00,0.38,0.4,0,0.54,1.26,0.25,0.26,0.24,0.25,,0.23,0,0,0.46,,0
2005-08-10 11:00:00,0.42,0.47,0,0.63,2.74,0.25,0.26,0.29,0.67,,0.19,0,0,0.39,,0
2005-08-10 12:00:00,0.44,0.5,0,0.62,1.24,0.26,0.26,0.25,0.22,0.71,0.2,0,0,0.38,,0
2005-08-10 13:00:00,0.46,0.5,0,0.63,0.87,0.25,0.26,0.27,0.21,0.64,0.25,0,0,0.18,,0
2005-08-10 14:00:00,0.51,0.51,0,0.74,2.91,0.26,0.26,0.27,0.21,0.66,0.25,0,0,0.35,,0
2005-08-10 15:00:00,0.56,0.49,0,0.79,5.53,0.26,0.26,0.27,0.21,0.72,0.22,0,0,0.27,,0
2005-08-10 16:00:00,0.54,0.59,0,0.67,0.22,0.26,0.26,0.3,0.22,0.73,0.26,0,0,0.28,,0
2005-08-10 17:00:00,0.48,0.67,0,0.76,1.51,0.25,0.26,0.32,0.21,0.89,0.28,0,0,0.52,,0
2005-08-10 18:00:00,0.52,0.62,0,0.81,0.62,0.25,0.26,0.29,0.28,0.97,0.32,0,0,1.2,,0
2005-08-10 19:00:00,0.63,0.63,0,0.79,2.14,0.39,0.26,0.27,0.38,1.4,0.44,0,0,0.65,,0
2005-08-10 20:00:00,0.68,0.71,0,0.86,7.14,0.25,0.26,0.29,0.46,1.85,0.88,0,0,0.51,,0
2005-08-10 21:00:00,0.58,0.61,0,0.92,4.77,0.25,0.26,0.38,0.58,1.92,1.15,0,0,1.25,,0
2005-08-10 22:00:00,0.53,,0,1.04,12.26,0.25,0.26,,0.56,1.96,1.38,0,0,1.68,,0
2005-08-10 23:00:00,0.47,,0,0.98,5.7,0.25,0.26,,0.43,1.34,0.79,0,0,2.2,,0
2005-08-11 00:00:00,0.48,0.33,0,0.76,12.06,0.25,0.26,0.25,0.3,1,0.68,0,0,1.65,,0
2005-08-11 01:00:00,0.48,0.31,0,0.74,1.77,0.39,0.26,0.24,0.21,0.62,0.46,0,0,1.56,,0
2005-08-11 02:00:00,0.32,0.31,0,0.74,1.82,0.93,0.26,0.21,0.23,0.25,0.37,0,0,1.34,,0
2005-08-11 03:00:00,0.31,0.3,0,0.75,1.39,0.25,0.26,0.24,0.2,0.26,,0,0,2.28,,0
2005-08-11 04:00:00,0.38,0.31,0,0.81,0.22,0.38,0.26,0.3,0.22,0.2,0.31,0,0,1.04,,0
2005-08-11 05:00:00,0.59,0.46,0,0.79,0.22,0.25,0.26,1.08,0.22,0.2,0.27,0,0,0.48,,0
2005-08-11 06:00:00,0.36,0.48,0,0.89,0.23,0.25,0.26,0.43,0.22,0.42,0.29,0,0,0.58,,0
2005-08-11 07:00:00,0.64,0.6,0,0.92,0.29,0.25,0.26,0.5,0.3,0.74,0.38,0,0,1.26,,0
2005-08-11 08:00:00,0.49,0.69,0,0.82,0.42,0.25,0.26,0.64,0.25,1.58,0.37,1,0,1.51,,0
2005-08-11 09:00:00,0.49,0.76,0,0.88,0.22,0.25,0.26,0.63,0.29,1.95,0.37,1,0,6.38,,0
2005-08-11 10:00:00,0.53,0.72,0,0.93,0.22,0.25,0.26,0.5,0.39,1.48,0.29,0,0,3.52,,0
2005-08-11 11:00:00,0.56,0.77,0,1.03,0.23,0.26,0.26,0.5,0.27,1.16,0.39,0,0,0.63,,0
2005-08-11 12:00:00,0.64,0.95,0,1.1,3.64,0.26,0.26,0.43,0.22,1.25,0.45,0,0,0.68,,0
2005-08-11 13:00:00,0.66,0.99,0,1.06,3.78,0.25,0.26,0.41,0.28,1.33,1.55,0,0,0.35,,0
2005-08-11 14:00:00,,1.1,0,1.07,4.03,0.25,0.26,0.53,0.24,1.41,0.73,0,0,0.39,,0
2005-08-11 15:00:00,,0.87,0,1.02,1.14,0.26,0.26,0.46,0.28,1.17,0.54,0,0,0.99,,0
2005-08-11 16:00:00,0.6,0.84,0,1.07,3.2,0.26,0.26,0.61,0.3,1.87,0.42,1,0,0.5,,0
2005-08-11 17:00:00,0.72,1.19,0,0.96,2.55,1.85,0.26,0.6,0.38,1.61,0.53,1,0,0.64,,0
2005-08-11 18:00:00,0.77,1.01,0,1.06,3.55,0.37,0.26,0.51,0.5,1.73,0.55,0,0,0.52,,0
2005-08-11 19:00:00,0.58,0.67,0,1.05,4.54,0.62,0.26,0.45,0.51,1.51,0.67,0,0,0.93,,0
2005-08-11 20:00:00,0.63,0.55,0,1.12,8.81,0.4,0.26,0.46,0.52,1.43,0.68,12,0,1.87,,0
2005-08-11 21:00:00,0.57,0.6,0,1.2,2.68,0.26,0.26,0.35,0.61,1.43,0.66,10,0,4.31,,0
2005-08-11 22:00:00,0.54,0.6,0,1.19,4.22,0.25,0.26,0.3,0.6,1.05,0.61,6,0,4.12,,0
2005-08-11 23:00:00,0.63,0.65,0,1.1,4.36,0.26,0.26,0.32,0.56,0.7,0.42,3,0,2.18,,0
2005-08-12 00:00:00,0.76,0.6,0,1.13,0.45,0.26,0.26,0.32,0.44,0.5,0.36,5,0,2.26,,0
2005-08-12 01:00:00,0.47,0.49,0,1.03,0.49,5.93,0.26,0.29,0.38,0.4,0.35,25,0,3.48,,0
2005-08-12 02:00:00,0.58,0.43,0,1.03,2.78,0.25,0.26,0.28,0.29,0.3,0.34,17,1,4.6,,0
2005-08-12 03:00:00,0.7,5.04,0,1.02,0.31,0.24,0.26,0.29,0.3,0.22,0.33,10,1,3.62,,0
2005-08-12 04:00:00,0.39,5.57,0,1.07,0.37,0.24,0.26,0.27,0.26,0.35,0.33,13,1,3.28,,0
2005-08-12 05:00:00,0.48,1.11,0,1.07,1.13,0.25,0.26,0.29,0.24,0.31,0.38,16,2,3.2,,0
2005-08-12 06:00:00,0.47,0.62,0,1.09,3.92,0.25,0.56,0.39,0.31,0.44,0.3,10,3,4.85,,0
2005-08-12 07:00:00,0.89,0.87,0,1.06,0.44,0.25,0.26,0.51,0.42,1.17,0.58,5,4,4.28,,0
2005-08-12 08:00:00,0.71,0.9,0,1.01,0.57,0.25,0.26,0.72,0.37,1.83,0.59,3,6,3.06,,0
2005-08-12 09:00:00,0.82,0.86,0,1.01,1.94,0.25,0.26,0.42,0.32,,0.47,1,2,2.11,,0
2005-08-12 10:00:00,0.58,0.81,0,0.93,2.64,0.25,0.26,0.38,0.28,,0.45,0,0,0.86,,0
2005-08-12 11:00:00,0.75,0.66,0,1.07,1.99,0.25,0.26,0.38,0.28,1.13,0.4,0,0,0.45,,0
2005-08-12 12:00:00,0.5,0.7,0,1.1,2,0.25,0.26,0.3,0.27,0.91,0.25,0,0,0.29,,0
2005-08-12 13:00:00,0.47,0.75,0,1.04,3.06,0.26,0.26,0.32,0.24,0.91,0.27,0,0,0.3,,0
2005-08-12 14:00:00,0.41,1.03,0,1.01,2.93,0.26,0.26,0.31,0.38,0.97,0.27,0,0,0.6,,0
2005-08-12 15:00:00,0.35,0.76,0,1.13,1.7,0.25,0.26,0.27,0.37,0.97,0.25,0,0,0.48,,0
2005-08-12 16:00:00,0.38,0.74,0,1.27,0.98,0.26,0.26,0.41,0.21,1.41,0.25,0,0,0.28,,0
2005-08-12 17:00:00,0.45,0.64,0,1.32,1.51,0.42,0.26,0.58,0.17,2.67,0.3,0,0,0.36,,0
2005-08-12 18:00:00,0.4,0.64,0,1.45,1.08,0.7,0.26,0.44,0.17,2.18,0.33,0,0,0.38,,0
2005-08-12 19:00:00,0.5,0.63,0,1.81,0.71,0.5,0.26,1.01,0.32,2.54,0.36,0,0,0.69,,0
2005-08-12 20:00:00,0.61,0.99,0.1,2.21,0.22,,0.26,1.42,0.53,3.72,0.92,1,0,1.81,,0
2005-08-12 21:00:00,0.83,,0.2,2.33,4.22,,0.26,,1.84,5.1,1.32,1,0,3.6,,0
2005-08-12 22:00:00,1.06,3.44,0.2,1.86,5.2,,1.13,,2.13,1.9,0.83,1,1,6.13,,0
2005-08-12 23:00:00,1.32,4.01,0,1.58,8.85,,0.69,0.66,0.79,1.9,0.69,31,1,3.86,,0
2005-08-13 00:00:00,2.23,3.82,0,1.45,5.58,,0.37,0.68,0.6,1.36,0.86,35,0,4.35,,0
2005-08-13 01:00:00,2.95,2.91,0,1.49,3.53,,0.47,0.69,0.54,1.32,,261,1,6.3,,0
2005-08-13 02:00:00,2.61,2.41,0,1.71,1.81,,0.6,0.98,0.6,1.17,,395,14,8.46,,0
2005-08-13 03:00:00,1.67,1.95,0,2.79,2.49,,0.35,0.89,0.6,1.75,0.83,392,19,9.91,,0
2005-08-13 04:00:00,1.17,1.51,0,2.87,2.05,,0.44,0.76,0.7,1.14,0.81,340,19,6.25,,0
2005-08-13 05:00:00,0.86,1.16,0,1.7,1.05,,1.1,0.65,0.82,1.16,0.79,197,12,2.87,,0
2005-08-13 06:00:00,0.77,0.86,0,2.36,0.85,,0.8,0.82,0.82,1.41,0.9,77,9,1.22,,0
2005-08-13 07:00:00,0.75,0.87,0,2.02,0.79,,0.53,0.69,0.92,2.81,1.8,19,10,1.19,,0
2005-08-13 08:00:00,0.78,1,0,1.05,0.65,,0.52,0.52,1.08,0.89,1.27,15,9,1.47,,0
2005-08-13 09:00:00,0.84,1.08,0,1.09,0.53,,0.26,0.7,0.84,0.62,0.74,5,6,3.36,,0
2005-08-13 10:00:00,1,1.4,0,1.75,0.23,,0.34,1.18,0.66,0.64,0.43,5,4,3.38,,0
2005-08-13 11:00:00,1.67,1.35,0,1.58,0.69,,0.53,1.06,0.45,0.94,0.3,4,2,2.1,,0
2005-08-13 12:00:00,1,1.04,0,1.78,0.69,,0.36,1.13,0.46,1.14,0.41,1,1,0.88,,0
2005-08-13 13:00:00,,0.8,0,1.62,0.88,,0.56,0.77,0.62,1.11,0.42,1,0,0.69,,0
2005-08-13 14:00:00,,0.76,0,1.66,0.42,,0.26,0.94,0.46,0.78,0.56,0,0,0.43,,0
2005-08-13 15:00:00,1.04,0.67,0,1.62,0.71,,0.26,0.47,0.47,0.97,0.57,1,0,0.44,,0
2005-08-13 16:00:00,0.39,0.5,0,1.48,1.72,,0.26,0.47,0.43,0.92,0.5,0,0,0.17,,0
2005-08-13 17:00:00,0.61,0.49,0,1.59,9.77,,0.26,0.4,0.4,1.12,0.6,2,0,0.17,,0
2005-08-13 18:00:00,0.38,0.48,0,1.32,3.99,,0.71,0.37,0.25,0.84,0.59,1,0,0.36,,0
2005-08-13 19:00:00,0.56,0.45,0,1.32,1.95,,0.34,0.48,0.41,0.54,0.38,1,0,0.26,,0
2005-08-13 20:00:00,0.5,0.52,0,1.59,0.91,,0.26,0.44,0.37,0.48,0.41,0,0,0.43,,0
2005-08-13 21:00:00,0.43,1.01,0,1.46,3.49,,0.34,0.38,0.41,0.4,0.39,0,0,1.1,,0
2005-08-13 22:00:00,0.43,0.83,0,1.4,9.02,,0.26,0.32,0.42,0.44,0.48,1,0,1.18,,0
2005-08-13 23:00:00,0.5,0.58,0,1.38,2.2,,0.26,0.37,0.48,0.51,0.39,2,0,1.68,,0
2005-08-14 00:00:00,0.52,0.53,0,1.3,4.72,,0.27,0.31,0.58,0.33,0.25,0,0,1.78,,0
2005-08-14 01:00:00,0.63,0.55,0,1.25,3.39,,0.26,0.28,0.34,0.31,0.24,0,0,1.51,,0
2005-08-14 02:00:00,0.48,0.5,0,1.19,3.17,,0.26,0.23,0.36,0.24,0.26,0,0,0.77,,0
2005-08-14 03:00:00,0.5,0.46,0,1.19,4.6,,0.26,0.3,0.59,0.22,0.25,0,0,0.64,,0
2005-08-14 04:00:00,0.66,0.42,0,1.14,4.77,,0.26,0.36,0.27,0.16,0.28,0,0,0.53,,0
2005-08-14 05:00:00,0.4,0.42,0,1.2,5.75,,0.26,0.35,0.33,0.29,0.35,0,0,0.43,,0
2005-08-14 06:00:00,0.47,0.37,0,1.12,6.95,,0.26,0.37,0.26,0.24,0.4,0,0,0.42,,0
2005-08-14 07:00:00,0.34,0.36,0,1.11,6.31,,0.26,0.37,0.32,0.31,0.39,1,0,0.28,,0
2005-08-14 08:00:00,0.41,0.41,0,1.09,6.11,,0.26,0.32,0.37,,0.46,0,0,0.34,,0
2005-08-14 09:00:00,0.64,0.32,0,1.11,7.15,,1.25,0.29,0.29,0.52,0.32,1,0,1.2,,0
2005-08-14 10:00:00,0.46,0.38,0,1.24,4.42,,0.26,0.25,0.24,0.47,0.26,0,0,0.48,,0
2005-08-14 11:00:00,0.28,0.34,0,1.2,1.92,,0.26,0.25,0.57,0.43,0.23,0,0,0.49,,0
2005-08-14 12:00:00,0.36,0.38,0,1.33,1.75,,0.26,0.23,0.35,0.43,0.21,0,0,0.47,,0
2005-08-14 13:00:00,0.44,0.36,0,1.38,0.99,,0.26,0.29,0.5,0.43,0.2,17,0,0.57,,0
2005-08-14 14:00:00,0.34,0.33,0,1.46,0.42,,0.26,0.24,0.32,0.35,0.17,2,0,0.52,,0
2005-08-14 15:00:00,0.37,0.35,0,1.57,1.47,,0.26,0.29,0.44,0.41,0.2,0,0,0.6,,0
2005-08-14 16:00:00,0.35,0.3,0,1.56,0.43,,0.26,0.37,0.31,0.46,0.17,0,0,0.84,,0
2005-08-14 17:00:00,0.34,0.4,0,1.38,0.22,,0.26,0.42,0.4,0.46,0.2,4,0,0.67,,0
2005-08-14 18:00:00,0.32,0.54,0,1.21,0.22,,0.26,0.35,0.32,0.78,0.22,34,1,0.8,,0
2005-08-14 19:00:00,0.35,,0,1.63,0.23,,0.26,0.54,0.39,0.75,0.3,61,4,1.48,,0
2005-08-14 20:00:00,0.45,,0,1.3,0.23,,0.26,,0.63,0.78,0.77,88,0,4.06,,0
2005-08-14 21:00:00,0.56,0.91,0,1.18,0.63,,0.26,0.72,0.54,0.7,0.76,59,0,2.24,,0.2
2005-08-14 22:00:00,0.55,0.59,0,1.13,1.16,,0.51,0.57,0.42,0.77,0.67,156,0,2.3,,0.1
2005-08-14 23:00:00,0.54,0.5,0,1.09,1.39,,0.35,0.46,0.51,0.64,0.62,49,3,1.61,,0.3
2005-08-15 00:00:00,0.46,0.43,0,1.19,1.59,,0.36,0.56,0.35,0.62,,19,5,2,,0.3
2005-08-15 01:00:00,0.45,0.35,0,1.5,0.9,,0.26,0.61,0.57,0.53,,30,6,1.83,,0
2005-08-15 02:00:00,0.35,0.3,0,1.44,1.21,,0.26,0.61,0.92,0.39,0.52,44,11,1.46,,0
2005-08-15 03:00:00,0.36,0.31,0,1.46,0.79,,0.63,0.7,1.18,0.51,0.62,20,12,1.59,,0
2005-08-15 04:00:00,0.35,0.32,0,1.62,1.3,,0.49,0.73,1.59,0.37,0.73,12,6,2.13,,0
2005-08-15 05:00:00,0.36,0.33,0,1.53,0.51,,0.54,0.75,0.93,0.27,0.51,4,3,1.91,,0
2005-08-15 06:00:00,0.36,0.48,0,1.42,0.82,,0.52,0.79,0.59,0.28,0.45,3,2,14.12,,0
2005-08-15 07:00:00,0.36,0.4,0,1.43,1.36,,0.34,0.72,0.46,0.24,0.45,2,1,3.9,,0
2005-08-15 08:00:00,0.3,0.34,0,1.51,0.75,,0.35,0.53,0.41,0.24,0.33,2,0,3.15,,0
2005-08-15 09:00:00,0.29,0.4,0,1.56,0.67,,0.35,0.58,0.31,0.21,0.25,0,0,1.23,,0
2005-08-15 10:00:00,0.36,0.35,0,1.52,0.21,,0.27,0.4,0.28,0.22,0.21,0,0,1.63,,0
2005-08-15 11:00:00,0.28,0.44,0,1.64,0.22,,0.33,0.25,0.26,0.19,0.19,0,0,1.77,,0
2005-08-15 12:00:00,,0.42,0,1.48,0.23,,0.26,0.36,0.2,0.22,0.18,0,0,1.84,,0
2005-08-15 13:00:00,0.36,0.46,0,1.46,0.23,,0.26,0.27,0.19,0.31,0.19,4,0,1.06,,0
2005-08-15 14:00:00,0.45,0.51,0,1.48,0.23,,0.35,0.23,0.24,0.3,0.21,15,0,0.85,,0
2005-08-15 15:00:00,0.33,0.45,0,1.39,0.23,,0.26,0.21,0.27,0.22,0.2,9,0,1.8,,0
2005-08-15 16:00:00,0.3,0.45,0,1.51,0.23,,0.26,0.23,0.25,0.26,0.21,3,0,1.36,,0
2005-08-15 17:00:00,0.31,0.48,0,1.47,0.23,,0.26,0.21,0.23,0.19,0.26,1,0,1.03,,0
2005-08-15 18:00:00,0.5,0.53,0,1.5,0.23,,0.26,0.36,0.27,0.21,0.27,0,0,1.2,,0
2005-08-15 19:00:00,0.4,0.56,0,1.49,0.23,,0.26,0.41,0.28,0.26,0.34,11,0,1.11,,0
2005-08-15 20:00:00,0.58,0.8,0,1.88,0.22,,0.26,0.67,0.4,0.56,0.42,32,0,1.03,,0
2005-08-15 21:00:00,0.85,0.74,0,1.93,0.55,,0.26,1.13,0.42,0.36,0.44,0,0,0.86,,0
2005-08-15 22:00:00,0.57,0.59,0,2.12,0.9,,0.26,0.78,0.43,0.3,0.48,0,0,0.5,,0
2005-08-15 23:00:00,0.54,0.54,0,2.13,1.08,,0.51,0.82,0.36,0.26,0.44,0,0,0.38,,0.3
2005-08-16 00:00:00,0.43,0.5,0,1.72,0.77,,2.27,0.56,0.32,0.21,0.38,0,0,0.36,,0
2005-08-16 01:00:00,0.46,0.44,0,1.62,0.28,,0.57,0.35,0.32,0.18,0.36,0,0,0.41,,0
2005-08-16 02:00:00,0.4,0.48,0,1.4,0.22,,0.33,0.31,0.23,0.17,0.32,0,0,0.34,,0
2005-08-16 03:00:00,0.39,0.4,0,1.34,0.34,,0.29,0.3,0.24,0.18,0.31,0,0,0.36,,0.2
2005-08-16 04:00:00,0.39,0.4,0,1.27,0.35,,0.88,0.33,0.23,0.18,0.31,0,0,0.34,,0.4
2005-08-16 05:00:00,0.42,0.46,0,1.23,0.29,,1.63,0.31,0.22,0.19,0.33,0,0,0.39,,0
2005-08-16 06:00:00,0.49,0.52,0,1.36,0.22,,0.26,0.52,0.27,,0.37,0,0,1.07,,0
2005-08-16 07:00:00,0.52,0.63,0,1.38,0.23,,0.26,0.55,0.35,,0.5,0,0,0.58,,0
2005-08-16 08:00:00,0.56,0.7,0,1.46,0.23,,0.26,0.49,0.52,0.8,0.61,0,0,0.58,,0
2005-08-16 09:00:00,0.51,0.78,0,1.5,0.22,,0.26,0.39,0.48,0.79,0.53,0,0,2.74,,0.2
2005-08-16 10:00:00,0.58,0.89,0,1.46,0.23,1.08,0.26,0.46,0.49,0.4,0.37,0,0,1.51,,0.1
2005-08-16 11:00:00,0.43,0.83,0,1.4,0.23,2.01,0.26,0.57,0.54,0.51,0.29,0,0,2.57,,0
2005-08-16 12:00:00,0.44,0.77,0,1.53,0.23,0.84,0.26,0.42,0.42,0.6,0.26,0,0,0.96,,0.2
2005-08-16 13:00:00,0.74,1.57,0,1.5,0.23,4.91,0.26,0.34,0.34,0.41,0.31,0,0,0.72,,0.1
2005-08-16 14:00:00,0.71,1.52,0,1.56,0.23,1.11,0.26,0.34,0.35,0.58,0.4,0,0,0.97,,0
2005-08-16 15:00:00,0.57,1.08,0,1.55,0.23,0.74,0.26,0.35,0.31,0.54,0.55,0,0,2,,0.2
2005-08-16 16:00:00,0.64,1.04,0,1.44,0.23,6.48,0.26,0.46,0.33,1.06,0.55,1,0,0.86,,0.1
2005-08-16 17:00:00,0.69,1.32,0,1.43,0.23,0.38,0.26,0.51,0.34,1.42,0.72,1,0,1.01,,0.3
2005-08-16 18:00:00,0.7,,0,1.56,0.22,1.8,0.26,,0.37,2,1.1,1,0,0.9,,0.5
2005-08-16 19:00:00,0.81,,0,1.7,0.21,1.52,0.37,,0.42,2.83,1.3,0,0,1.1,,0
2005-08-16 20:00:00,0.96,1.68,0,1.96,0.48,1.45,0.27,0.94,0.46,3.19,1.15,1,0,1.02,,0.4
2005-08-16 21:00:00,1.05,1.71,0,2.18,0.82,1.45,0.33,1.28,0.57,2.54,1.3,1,0,1.22,,0.1
2005-08-16 22:00:00,0.92,1.42,0,2.32,1.59,1.5,0.26,0.74,0.59,,1.39,0,0,1.06,,0
2005-08-16 23:00:00,0.75,1.14,0,2.2,9.38,1.76,0.55,0.72,1.53,1.09,,0,0,1.16,,0.4
2005-08-17 00:00:00,0.52,0.61,0,2.35,8.75,2.29,0.88,0.74,0.8,0.63,0.61,0,0,1.25,,0.1
2005-08-17 01:00:00,0.55,0.52,0,2.47,3.14,1.28,0.58,0.88,0.67,,0.5,0,0,0.69,,0
2005-08-17 02:00:00,0.51,0.52,0,4.47,3.83,2.1,0.69,1.13,0.79,0.84,0.57,0,0,0.51,,0
2005-08-17 03:00:00,0.53,0.53,0,4.55,1.49,0.89,12.54,0.95,0.8,0.9,0.54,0,0,0.54,,0
2005-08-17 04:00:00,0.58,0.59,0,2.25,0.49,1.03,5.07,0.41,0.7,0.57,0.7,0,0,0.55,,0.3
2005-08-17 05:00:00,0.6,0.67,0,1.27,0.5,1.57,6.56,0.36,0.74,0.46,0.77,0,0,1.05,,0
2005-08-17 06:00:00,0.62,0.88,0,1.49,0.34,1.13,5.62,0.43,0.85,0.79,1.02,0,0,1.31,,0
2005-08-17 07:00:00,1.01,1.37,0,1.34,0.44,1,8.01,0.47,0.93,1.01,1.04,0,0,1.27,,0
2005-08-17 08:00:00,1.01,1.48,0,1.34,0.33,0.91,6.77,0.39,0.72,1.53,1.06,0,0,1.09,,0
2005-08-17 09:00:00,0.91,1.53,0,1.15,0.22,2.18,4.16,0.35,0.67,1.26,1.18,0,0,0.94,,0.3
2005-08-17 10:00:00,,1.34,0,1.68,0.22,1.35,2.51,0.33,0.51,1.13,0.62,2,0,0.87,,0.3
2005-08-17 11:00:00,,1.08,0,2.46,0.22,1.36,0.94,0.31,0.37,0.78,0.36,6,0,0.67,,0
2005-08-17 12:00:00,0.63,0.87,0,3.78,0.22,1.63,1.66,0.53,0.32,0.91,0.32,12,0,0.42,,0.9
2005-08-17 13:00:00,0.42,1.11,0,4.14,0.23,1.67,3.51,0.94,0.27,1.32,0.29,4,0,0.38,,0.4
2005-08-17 14:00:00,0.37,1.12,0,2.52,0.23,1.92,5.57,1.43,0.3,0.76,0.29,1,0,0.42,,0
2005-08-17 15:00:00,0.38,0.92,0,1.73,0.23,1.56,2.47,0.79,0.23,0.75,0.29,0,0,0.43,,0.3
2005-08-17 16:00:00,0.45,1.12,0,2.08,0.23,1.88,1.65,1,0.28,1.27,0.3,0,0,0.42,,0
2005-08-17 17:00:00,0.76,1.33,0,2.38,0.23,1.38,7.22,1.2,0.32,0.92,0.33,0,0,0.51,,0
2005-08-17 18:00:00,0.6,1.11,0,3.57,0.23,1.89,3.06,1.15,0.43,2,0.44,0,0,0.53,,0
2005-08-17 19:00:00,0.53,0.97,0,4.85,0.23,1.83,16.83,2.64,0.66,1.66,0.6,0,0,0.7,,0
2005-08-17 20:00:00,0.73,1.05,0,10.78,0.4,1.51,14.26,,1.48,1.53,0.9,1,0,0.98,,0
2005-08-17 21:00:00,0.96,1.41,0,10.32,0.94,1.27,26.66,0.57,2.42,1.85,1.47,1,0,1.25,,0.1
2005-08-17 22:00:00,0.89,1.21,0,4.24,1.88,1.65,11.02,0.74,3.54,1.33,1.47,0,0,1.29,,0.2
2005-08-17 23:00:00,0.65,0.95,0,2.45,1.16,2.14,9.35,0.41,3.21,0.5,0.71,0,0,1.43,,0.4
2005-08-18 00:00:00,0.44,0.62,0,2.07,0.31,1.97,0.74,0.56,2.13,0.43,0.47,0,0,1.46,,0
2005-08-18 01:00:00,0.38,0.42,0,1.78,0.22,1.52,0.26,0.41,1.98,0.31,0.44,0,0,2.09,,0
2005-08-18 02:00:00,0.36,0.34,0,1.61,0.22,1.33,0.35,0.22,0.94,0.26,0.32,0,0,1.26,,0
2005-08-18 03:00:00,0.36,0.34,0,1.42,0.32,1.38,0.26,0.21,0.73,0.2,0.24,0,0,0.8,,0
2005-08-18 04:00:00,0.32,0.33,0,1.27,0.22,1.82,0.26,0.27,0.62,0.22,0.23,0,0,1.36,,0
2005-08-18 05:00:00,0.3,0.32,0,1.05,0.22,1.12,0.26,0.19,0.56,,0.24,0,0,1.43,,0
2005-08-18 06:00:00,0.35,0.41,0,1.04,0.22,1.97,0.26,0.34,0.74,,0.37,1,1,1.67,,0
2005-08-18 07:00:00,0.44,0.57,0,1.17,0.22,1.83,0.75,0.4,0.62,0.47,0.48,2,0,7.89,,0
2005-08-18 08:00:00,0.44,0.79,0,1.13,0.22,2.27,0.81,0.4,0.56,0.53,0.56,1,0,7.78,,0
2005-08-18 09:00:00,0.43,0.7,0,1.32,0.22,1.38,0.27,0.5,0.53,0.68,0.47,1,0,6.32,,1.1
2005-08-18 10:00:00,0.4,,0,1.2,0.23,2.47,0.38,0.31,0.49,0.72,0.39,0,0,1.95,,1
2005-08-18 11:00:00,0.41,0.74,0,1.45,0.23,3.53,0.26,0.33,0.48,0.53,0.32,,0,0.86,,0.1
2005-08-18 12:00:00,0.37,0.71,0,1.53,0.23,2.84,0.75,0.15,0.29,0.69,0.28,,0,0.49,,0
2005-08-18 13:00:00,0.51,0.77,0,1.6,0.23,1.86,2.16,0.24,0.56,0.59,0.24,,0,0.67,,0
2005-08-18 14:00:00,0.35,1.09,0,1.6,0.23,1.84,0.98,0.32,0.27,0.52,0.23,,1,0.46,,0
2005-08-18 15:00:00,0.35,1.18,0,1.84,0.23,2.37,1.51,0.26,0.26,0.32,0.21,15,0,0.51,,0
2005-08-18 16:00:00,0.36,1.1,0,0.76,0.23,1.59,1.45,0.29,0.25,0.57,0.23,13,6,0.89,,0
2005-08-18 17:00:00,0.38,,0,0.88,0.23,1.52,1.52,,0.23,0.43,0.24,14,7,0.62,,0
2005-08-18 18:00:00,0.38,,0,1.53,0.23,1.65,3.51,,0.29,0.5,0.29,26,14,0.73,,0
2005-08-18 19:00:00,0.57,0.95,0,1.5,0.23,1.93,4.74,0.54,0.3,0.38,0.42,49,5,3.05,,0
2005-08-18 20:00:00,0.58,1.34,0,1.59,0.23,1.44,0.26,1.07,0.4,0.51,0.64,26,3,1.9,,0.1
2005-08-18 21:00:00,0.69,1.35,0.1,1.66,0.39,,0.26,0.5,0.41,0.52,0.53,11,1,3.14,,0.2
2005-08-18 22:00:00,0.51,1.06,0,1.65,0.62,,0.26,0.46,0.49,1.17,,6,0,5.72,,0.9
2005-08-18 23:00:00,0.4,0.64,0,1.11,0.51,,0.26,0.27,0.42,0.38,0.49,2,0,1,,0.3
