Kod stacji,DsJelGorOgin,DsLegAlRzecz,DsWalbrzWyso,DsWrocWybCon,DsZgorBohGet,KpBydPlPozna,KpCiechTezni,KpZielBoryTu,LbLubObywate,LbZamoHrubie,LdLodzGdansk,LdLodzZachod,LuGorzKosGdy,LuZielKrotka,MpKrakBulwar,MpNoSaczNadb,MzPlocKroJad,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarWokalna,OpKKozBSmial,OpZdziePiast,PkMielSolski,PkPrzemGrunw,PkRzeszRejta,PmGdaKacze02,PmSlupKniazi,PmStaGdaLubi,SkKielJagiel,SlCzerKopaln,SlCzestoBacz,SlDabro1000L,SlRybniBorki,WmElbBazynsk,WmOlsPuszkin,WpPoznDabrow,ZpSzczPils02
Wskaźnik,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6,C6H6
Czas uśredniania,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g,1g
2015-01-04 12:00:00.410000,0.40566,1.4,1.12928,,0.928,1.13,0.27,,0.45458,0.41,,1.07112,,0.16571,1,,0.41,0.627299,,0.878073,2.342,0.16235,0.09355,0.00901,1.62338,0.79733,0.41593,0.25657,2.55756,,0.17,4.1,,1.1,1.2,2.232944,0.318545,,
2015-01-04 13:00:00.415000,0.456,1.4,1.16455,,1.04884,0.84,0.3,,0.562286,0.41,,1.055897,,0.22344,1,,0.43,0.651156,,0.915494,2.342,0,0.09625,0.00267,1.57354,0.84695,0.55827,0.20698,2.52419,,0.16,3.3,,1,1.3,1.030562,0.255486,,
2015-01-04 14:00:00.420000,0.43902,1.5,1.13367,,0.86221,2.23,0.29,,0.479744,0.41,,1.084103,,0.25011,1,,0.39,0.515078,,0.902997,2.342,0.12988,0.11078,0.00138,1.40607,0.81418,0.68512,0.20333,3.0407,,0.19,4,,0.9,1.1,1.063438,0.20308,,
2015-01-04 15:00:00.425000,0.44176,1.5,1.11856,,0.76812,0.99,0.3,,0.48705,0.41,,1.032563,,0.21222,1,,0.41,0.520246,,0.963746,2.342,0,0.09973,0.00875,1.44731,0.72695,0.62753,0.21805,3.113,,0.18,3.5,,1.3,1.3,1.151152,0.176267,,
2015-01-04 16:00:00.430000,0.40492,1.4,1.00732,,0.95666,1.1,0.52,,0.502879,0.615,,1.223415,,0.42713,0.4,,0.49,0.646109,,0.882402,2.342,0.03247,0.12084,0.01187,1.78565,0.86896,0.67624,0.22345,3.17736,,0.16,2.2,,1.4,,0.888596,0.15442,,
2015-01-04 17:00:00.435000,0.43569,1.7,1.34823,,0.995,1.37,0.51,,0.600289,0.615,,1.227133,,0.34949,0.7,,0.41,0.766732,,0.831646,2.342,2.20796,0.10832,0.00641,1.96793,0.96925,0.64177,0.24937,3.40373,,0.23,2.3,,1,0.8,0.724126,0.17058,,
2015-01-04 18:00:00.440000,0.44023,1.7,1.10499,,1.08393,1.61,0.53,,0.574313,0.615,,1.37071,,0.37465,0.4,,0.38,0.759953,,0.924683,2.342,0.90916,0.15709,0.06582,1.857,0.97923,0.6341,0.25877,4.43212,,0.25,3,,1.2,1.8,0.665725,0.170625,,
2015-01-04 19:00:00.445000,0.48835,1.5,0.93408,,0.84757,1.46,0.51,,0.510591,0.615,,1.43,,0.36045,0.4,,0.36,0.709353,,0.919254,2.342,0.03247,0.16119,0.05321,2.06785,0.88401,0.65443,0.27498,3.95253,,0.26,4.8,,1.1,3.2,0.624371,0.16566,,
2015-01-04 20:00:00.450000,0.50452,1.8,0.8169,,0.79226,1.46,0.47,,0.711905,0.615,,1.533663,,0.74667,0.4,,0.39,1.312855,,1.000318,2.342,,0.13018,0.02546,1.93156,0.84373,0.35196,0.31938,2.8758,,0.21,4.2,,1,2.1,0.523353,0.167465,,
2015-01-04 21:00:00.455000,0.39173,1.4,0.80876,,0.76911,1.28,0.36,,0.536161,0.615,,1.178835,,0.89236,0.7,,0.39,1.241209,,0.876454,2.342,0.22729,0.13513,0.02874,2.17667,0.95808,0.33275,0.29711,3.40738,,0.16,3.9,,0.9,1,0.55181,0.178705,,
2015-01-04 22:00:00.460000,0.39487,1.6,0.78906,,0.84343,0.84,0.33,,0.452145,0.615,,1.39054,,0.58474,1,,0.4,1.359309,,0.92166,2.342,4.05875,0.17468,0.03562,1.84633,0.84036,0.45373,0.30539,2.90233,,0.14,2.6,,0.9,1.2,0.48245,0.1625,,
2015-01-04 23:00:00.465000,0.37266,1.7,0.76073,,0.7073,0.74,0.35,,0.408716,0.615,,0.985098,,0.61801,1,,0.45,0.606502,,0.818837,2.342,0.3247,0.34785,0.02921,1.78613,0.7528,0.1989,0.24964,2.59347,,0.15,3.3,,0.8,1.6,0.558168,0.154375,,
2015-01-05 00:00:00.470000,0.3126,1.4,0.71529,,0.6295,0.69,0.31,,0.397757,0.41,,0.955152,,0.31849,1,,0.4,0.4829,,0.711387,2.342,0.61693,0.82762,0.00707,1.73284,0.70518,0.41603,0.22558,2.51026,,0.12,1.8,,0.7,1.6,0.436406,0.134378,,
2015-01-05 01:00:00.475000,0.28497,1.1,0.65317,,0.56002,0.11,0.3,,0.384364,0.41,,0.744142,,0.61351,0.7,,0.37,0.498646,,0.55001,2.342,4.02628,1.44136,0.00072,1.58519,0.61966,0.49327,0.2274,2.45935,,0.1,1.6,,0.6,1.3,0.352029,0.134017,,
2015-01-05 02:00:00.480000,0.2946,0.8,0.6679,,0.36739,0,0.3,,0.35717,0.41,,1.068266,,0.35928,0.4,,0.38,0.522773,,0.518992,2.342,0.94163,0.61225,0,1.35578,0.5616,0.35813,0.22344,1.93684,,0.09,1.6,,0.6,,0.321949,0.134062,,
2015-01-05 03:00:00.485000,0.28855,0.8,0.86768,,0.3132,0,0.23,,0.343776,0.41,,1.207385,,0.14056,0.4,,0.43,0.506298,,0.600492,2.342,2.69501,0.38587,0,1.26182,0.47398,0.68512,0.20419,1.77245,,0.08,1.2,,0.5,0.7,0.348775,0.13,,
2015-01-05 04:00:00.490000,0.27276,0.8,0.86369,,0.38161,0,0.21,,0.316583,0.41,,0.834843,,0.13207,0.7,,0.35,0.15,,0.540174,2.342,0.12988,0.10446,0,1.22189,0.41965,0.119,0.19957,1.67128,,0.09,1,,0.5,0.6,0.367587,0.13,,
2015-01-05 05:00:00.495000,0.25765,0.7,0.81447,,0.27174,0,0.21,,0.305624,0.41,,0.805779,,0.1197,0.9,,0.32,0.316271,,0.520018,2.342,0.12988,0.12816,0,1.21239,0.37817,0.2828,0.21573,1.81227,,0.09,1.1,,0.5,0.5,0.374307,0.142729,,
2015-01-05 06:00:00.500000,0.26517,0.8,0.81914,,0.28454,0.29,0.2,,0.308465,0.41,,1.082731,,0.13694,0.4,,0.3,0.383966,,0.5828,2.342,0.12988,0.09646,0,1.13251,0.34604,0.31423,0.21422,1.68021,,0.08,1.5,,0.6,0.5,0.500669,0.175365,,
2015-01-05 07:00:00.505000,0.28519,0.9,1.74929,,0.33383,0.09,0.22,,0.343776,0.41,,1.110516,,0.17614,0.4,,0.33,0.319786,,0.591236,2.342,0.16235,0.09254,0.00028,1.43972,0.35196,0.42055,0.25732,1.76374,,0.08,2.5,,0.6,0.6,0.513161,0.22109,,
2015-01-05 08:00:00.510000,0.35325,1.2,1.09241,,0.36703,1.15,0.37,0.05,0.370158,0.41,,0.825001,,0.15734,0.4,,0.39,0.295306,,0.579438,2.342,0,0.13149,0.02941,1.4064,0.38738,0.3909,0.22855,2.74018,,0.1,2.5,,0.7,0.6,0.908033,0.28934,,
2015-01-05 09:00:00.515000,0.40095,1.4,0.8805,,0.46237,1.23,0.25,0.532674,0.478527,0.41,,1.042772,,0.18381,0.4,,0.43,0.508453,,0.698541,2.342,0,0.13197,0.1201,1.73922,0.45233,0.35546,0.30747,3.07301,,0.13,2.5,,0.9,1.4,1.461872,0.426788,,
2015-01-05 10:00:00.520000,0.43883,1.6,0.91627,,0.55839,1.7,0.25,0.594461,0.484615,0.615,,1.355617,,0.21126,0.4,,0.48,0.590773,,0.914661,2.342,0.03247,0.35026,0.06928,1.86601,0.47814,0.33864,0.3688,4.68913,,0.18,4,,2,3.7,2.333421,0.576198,,
2015-01-05 11:00:00.525000,0.45996,1.7,0.98843,,0.64334,2.54,0.36,0.57835,0.573501,0.615,,1.302736,,0.32624,1,,,0.45548,,0.860319,2.342,0,0.35171,0.13511,1.75565,0.47756,0.54875,0.29731,6.12312,,0.15,4,,2.4,4.4,2.280837,0.600799,,
2015-01-05 12:00:00.530000,0.45972,2.3,1.21487,,1.08128,3.47,0.4,0.622046,0.495573,0.615,,1.539419,,0.32333,1,,,0.406811,,0.910394,2.342,0.12988,0.53372,0.22556,1.60625,0.50509,0.52799,0.35996,5.56752,,0.16,4,,3,3.7,0.922419,0.434778,,
2015-01-05 13:00:00.535000,0.56118,2.4,1.2876,,1.0394,1.77,0.45,0.571901,0.507676,0.615,,1.938923,,0.35503,1,,0.66,0.15,,0.941729,1.904874,4.15616,1.20345,0.38429,1.81264,0.50904,0.48429,0.33592,5.1638,,0.15,4.5,,3.7,4,0.838222,0.299497,,
2015-01-05 14:00:00.540000,0.62681,2.4,1.58549,,0.90468,1.63,0.42,0.572313,0.582202,0.41,,1.546143,,0.43339,1.3,,0.51,0.15,,0.947609,1.285792,0.68187,0.98339,0.45746,2.11696,0.51457,0.45963,0.30054,3.65437,,0.21,4.9,,2.9,6.1,0.701893,0.225875,,
2015-01-05 15:00:00.545000,0.66351,2.7,1.7355,,1.26975,2.11,0.47,0.497976,0.60313,0.615,,1.327484,,0.73686,1.8,,0.47,0.222895,,0.985771,2.320275,0.84422,1.30531,0.17218,2.04971,0.55993,0.52921,0.27455,3.03534,,0.22,4.2,,1.7,3.3,0.691791,0.18674,,
2015-01-05 16:00:00.550000,0.75514,3.2,1.8779,,1.63735,2.91,0.67,0.515154,0.754116,0.615,,1.426391,,1.37307,2.1,,0.57,2.286975,,0.938333,2.253433,0.77928,0.41625,0.26086,2.4611,0.65556,0.61616,0.28584,4.33134,,0.29,3.9,,1.8,3.7,0.793982,0.184979,,
2015-01-05 17:00:00.555000,0.68591,3.5,1.86624,,1.42712,5.3,1.11,0.531848,0.806068,0.615,,2.134876,,1.13387,2.5,,0.59,1.585608,,1.161933,2.586858,1.59103,0.39577,0.21625,2.93383,0.81124,0.94144,0.26226,6.86043,,0.52,3.9,,2,3.2,0.832089,0.2015,,
2015-01-05 18:00:00.560000,0.61804,2.7,1.92961,,1.78886,3.92,1.27,0.551528,0.917683,1.025,,3.41744,,0.87878,2.6,,0.97,2.571996,,1.233471,2.560571,0.74681,0.88762,0.23085,3.11505,1.29871,1.23964,0.37357,6.11155,,0.46,7.3,,3.6,4.1,0.800972,0.204705,,
2015-01-05 19:00:00.565000,0.7148,2.7,1.79474,,1.44147,7.16,1.18,0.71089,0.822648,1.025,,2.682856,,0.6008,2.6,,0.54,3.55561,,1.428845,2.376062,1.00657,1.05861,0.1812,2.92474,1.41373,1.09804,0.39069,5.23544,,0.42,5.5,,2.4,3.2,0.939601,0.217931,,
2015-01-05 20:00:00.570000,0.77408,2.9,1.82619,,1.69009,4.12,0.71,0.773772,,0.82,,2.350267,,0.76024,2.6,,0.57,3.487334,,1.12999,2.279267,1.72091,0.297,0.13392,3.05291,1.36773,0.95991,0.21169,6.48445,,0.43,5.4,,1.9,2.4,1.127566,0.341927,,
2015-01-05 21:00:00.575000,0.69984,2.9,1.81366,,2.90523,4.75,0.92,0.712037,0.734228,0.82,,1.921698,,0.60078,2.3,,0.67,2.225457,,0.879313,1.931467,1.65597,0.35207,0.12416,2.85537,1.50521,0.92364,0.26076,5.49268,,0.37,4.2,,1.6,2.3,1.426335,0.366934,,
2015-01-05 22:00:00.580000,0.57965,2.6,1.57492,,1.61155,3.79,1.11,0.87477,0.646965,0.82,,1.73215,,0.56355,2.6,,0.92,3.299598,,1.193468,2.043596,1.10398,1.03838,0.18847,2.5823,1.13226,0.93389,0.19241,5.38334,,0.35,5.4,,1.6,2.1,0.89978,0.335066,,
2015-01-05 23:00:00.585000,0.60886,2.3,1.50254,,2.04386,3.79,0.95,0.856497,0.544684,0.82,,1.595123,,0.81932,2.1,,3.3,3.726668,,1.954879,2.11513,1.39621,0.62521,0.25048,2.59427,1.12111,0.94091,0.27948,6.63933,,0.31,4.2,,2,2.2,0.778243,0.332403,,
2015-01-06 00:00:00.590000,0.62345,2.2,1.41739,,1.18327,3.71,0.71,1.013561,0.613683,0.615,,1.504836,,0.50266,1.9,,2.49,0.897179,,1.953644,1.712085,1.55856,0.70982,0.2259,2.48775,0.93693,0.83929,0.31547,7.26534,,0.29,4.6,,1.7,1.7,0.689401,0.34134,,
2015-01-06 01:00:00.595000,0.67793,2.3,1.8504,,1.32086,2.13,0.67,0.888466,0.460262,0.41,,1.396088,,0.60505,1.9,,4.87,0.647395,,1.271063,1.467683,1.39621,0.94785,0.15249,2.32679,0.75926,0.80832,0.27372,7.2798,,0.23,3.7,,1.7,1.8,0.606332,0.389052,,
2015-01-06 02:00:00.600000,0.65718,2.1,1.73621,,1.77089,1.76,0.65,0.819074,0.511402,0.41,,1.144013,,0.42436,2.6,,1.2,0.705529,,0.980634,1.633287,0.22729,0.79972,0.11897,2.07196,0.68203,0.68761,0.22042,6.60371,,0.17,2.9,,1.6,2,0.578688,0.382778,,
2015-01-06 03:00:00.605000,0.54049,1.8,1.41221,,1.87689,2.23,0.59,0.784847,0.457421,0.41,,1.130774,,0.26812,2,,0.72,0.578349,,0.963964,1.365729,0.19482,0.69234,0.10606,1.53797,0.5961,0.4299,0.22254,5.89123,,0.14,2.2,,1.3,2.1,0.830731,0.292594,,
2015-01-06 04:00:00.610000,0.55754,1.7,1.21344,,1.8473,1.89,0.55,0.800815,0.465208,0.41,,1.00465,,0.2221,1.5,,0.45,0.570445,,1.000365,1.421931,0.16235,2.02334,0.0788,1.47909,0.45655,0.40959,0.21184,4.26895,,0.12,2.1,,1.3,3,0.711003,0.31692,,
2015-01-06 05:00:00.615000,0.66455,1.8,1.41017,,1.3907,1.22,0.4,0.793677,0.49554,0.41,,0.846362,,0.22005,1.3,,0.49,0.552869,,0.784459,1.369028,0.16235,1.40174,0.09885,1.40307,0.42694,0.35137,0.20321,3.9066,,0.11,1.8,,1.3,2.2,0.529667,0.349149,,
2015-01-06 06:00:00.620000,0.90251,1.8,1.59738,,0.55397,0.75,0.39,0.785537,0.427386,0.41,,0.888862,,0.21372,1.3,,0.48,0.657059,,0.748243,1.407799,0.16235,1.45866,0.11545,1.423,0.39128,0.34796,0.20225,3.52142,,0.12,1.6,,1.3,1.8,0.446508,0.291958,,
2015-01-06 07:00:00.625000,1.13896,2.6,1.9294,,0.41891,1,0.37,0.8369,0.438345,0.41,,0.990008,,0.20471,1,,0.49,0.64403,,0.673489,1.298285,0.06494,0.50048,0.12017,1.55525,0.37138,0.37343,0.20379,3.00707,,0.13,2.1,,1.2,1.4,0.461074,0.268576,,
2015-01-06 08:00:00.630000,1.19633,2.9,3.64181,,0.69092,2.32,0.33,1.173734,0.457466,0.615,,1.05688,,0.20726,1.2,,0.45,0.550033,,1.416026,1.436917,0.12988,0.24312,0.10392,1.89118,0.4595,0.38599,0.24849,2.6124,,0.16,1.5,,1.3,1.3,0.435459,0.41776,,
2015-01-06 09:00:00.635000,1.4036,2.9,3.5897,,1.4984,3.1,0.49,0.916808,0.655488,0.615,,1.011287,,0.20556,0.7,,0.4,0.589034,,1.664127,1.513181,0.09741,0.23543,0.23187,2.26709,0.58758,0.44587,0.48234,2.85966,,0.2,2,,1.6,1.9,0.555778,0.563469,,
2015-01-06 10:00:00.640000,1.84943,2.3,2.87436,,2.04576,1.61,0.58,0.833735,0.653774,0.615,,1.495355,,0.23415,0.7,,0.38,1.703122,,2.098571,1.396361,0.22729,0.23236,0.10138,2.73306,0.70149,0.50945,0.45086,2.40105,,0.2,3.1,,2.8,3.6,0.542069,0.640972,,
2015-01-06 11:00:00.645000,1.69491,2.6,2.78291,,3.87445,1.73,0.46,0.863938,0.706369,0.615,,1.589654,,0.40925,1,,0.43,0.827976,,2.45944,1.354486,1.20139,0.26279,0.12703,2.62499,0.74253,0.51079,0.67975,2.58997,,0.18,2.7,,2.8,,0.602634,0.499688,,
2015-01-06 12:00:00.650000,1.98568,2.3,1.73094,,3.40373,1.51,0.52,0.718282,0.592589,0.615,,1.448294,,0.56774,1,,0.43,0.66514,,1.57483,1.665875,0.19482,0.33389,0.32876,2.34713,0.82843,0.45079,0.64172,2.9453,,0.15,3.4,,2.9,2.4,0.861763,0.425208,,
2015-01-06 13:00:00.655000,1.3906,2.4,1.73731,,1.54899,2.47,0.47,0.835476,0.713258,0.615,,1.779941,,0.39034,1,,0.44,2.778086,,2.158165,2.380625,0.16235,0.29619,0.48122,1.89614,0.82973,0.45005,0.56321,2.65488,,0.18,3.1,,4,2.3,0.957594,0.653476,,
2015-01-06 14:00:00.660000,0.93035,2.3,2.15875,,2.71196,2.13,0.52,0.715649,0.784511,0.615,,1.531906,,0.65232,1,,0.5,1.186595,,2.832235,1.808653,0.19482,0.27353,0.224,2.12265,0.69852,0.45691,0.58355,3.40826,,0.14,2.8,,2.9,2.9,1.239768,0.40124,,
2015-01-06 15:00:00.665000,0.95709,2,3.43375,,2.03309,3.89,0.51,0.842487,0.843724,0.615,,2.565478,,0.75809,1,,0.52,1.058647,,2.20381,1.804042,0.06494,0.35924,0.2759,2.58608,0.63249,0.55451,0.6493,3.74351,,0.19,3.9,,2.7,3.5,1.222495,0.578997,,
2015-01-06 16:00:00.670000,0.93987,2.1,4.19142,,3.91071,1.56,0.64,0.648716,1.033267,1.23,,2.432923,,0.76976,1,,0.55,2.051299,,4.311221,1.947569,0.09741,0.48469,0.36173,2.93333,0.6413,0.57352,0.79635,4.04305,,0.22,4.6,,4.6,3.3,1.227727,0.760274,,
2015-01-06 17:00:00.675000,1.35068,2.2,4.473,,4.10071,2.83,0.9,0.703281,1.093878,0.82,,2.867397,,0.73398,1,,0.69,4.757498,,7.766704,2.259014,0.06494,1.07372,1.02546,4.20468,0.94364,0.95139,0.93537,4.99784,,0.38,6,,4.4,5,2.940474,1.492337,,
2015-01-06 18:00:00.680000,1.45565,2.7,6.17978,,3.35495,3.03,1.04,0.703259,1.886687,1.025,,3.71023,,0.53073,1.3,,1.49,2.611771,,9.523389,2.270944,0.19482,1.69438,2.24779,4.05433,1.47755,1.93399,3.18913,5.46618,,0.49,12.1,,4.7,7.4,3.522093,1.682733,,
2015-01-06 19:00:00.685000,2.36081,2.6,9.46441,,3.88506,3.76,1.41,0.968132,1.872978,1.23,,5.502999,,0.64873,1.8,,2.32,2.403708,,4.026645,2.333555,0.16235,1.97885,3.27875,5.65406,2.15584,3.51839,1.7295,5.16476,,0.55,16.6,,3.3,8.7,2.538703,2.363021,,
2015-01-06 20:00:00.690000,2.10106,2.8,9.23681,,4.09804,2.4,1.21,1.119069,2.695551,1.025,,4.337576,,0.77767,4.4,,1.6,1.652986,,1.706734,2.334132,0.09741,4.07981,4.57392,5.15014,4.5802,9.69246,1.88921,4.592,,0.86,19.9,,3.3,9.5,1.938955,2.402382,,
2015-01-06 21:00:00.695000,3.0273,3.1,8.2672,,4.44452,2.29,1.34,1.945928,1.847002,1.23,,4.255748,,0.76926,6.2,,1.25,1.749708,,1.721827,2.495506,0.74681,5.16313,7.62748,5.4476,3.49224,18.7995,1.66622,4.86458,,0.57,21.4,,4.5,12.9,1.927546,1.452299,,
2015-01-06 22:00:00.700000,2.62899,3,6.29127,,4.30569,2.69,1.71,2.159166,1.819402,1.435,,3.724173,,0.81694,4.9,,1.31,1.523951,,1.918245,2.713186,0.09741,19.8985,8.7996,7.23531,1.71539,23.8455,1.73978,4.56054,,0.62,31.2,,8.1,16.3,2.036771,1.258066,,
2015-01-06 23:00:00.705000,4.99265,2.9,5.97246,,5.32903,2.5,1.1,2.699595,2.717558,1.23,,2.961412,,1.06316,4.4,,1.42,1.457577,,4.227869,2.773669,0.09741,13.3379,14.6831,7.11917,1.60776,25.0863,2.43599,4.2529,,0.61,22.7,,5.1,12.1,2.163088,1.053316,,
2015-01-07 00:00:00.710000,3.021,2.6,3.86045,,3.53613,1.92,0.95,2.583055,2.038755,1.435,,2.404154,,0.89982,4.1,,1.59,1.789864,,6.328536,2.832458,0.09741,29.059,16.5879,4.82851,1.55128,24.3023,1.6755,4.49455,,0.54,10.2,,4.9,8.1,1.729524,0.917944,,
2015-01-07 01:00:00.715000,3.7421,2.4,3.85959,,3.54078,1.68,1.03,3.035769,,1.23,,2.141004,,0.8486,3.4,,1.6,2.040564,,3.11463,2.647158,0.19482,15.3223,9.30579,5.08415,1.83087,23.8056,1.62834,4.5854,,0.51,10.1,,3.6,7,1.483428,0.858813,,
2015-01-07 02:00:00.720000,3.47837,2.4,3.36375,,1.49377,1.46,1.16,1.737012,0.9833,0.82,,,,0.74948,3.2,,1.45,1.885984,,1.675232,2.501717,0.3247,4.75414,14.1037,3.77496,2.1353,20.2153,1.56106,4.4914,,0.51,,,2.9,6.7,1.225201,0.842608,,
2015-01-07 03:00:00.725000,1.57823,2.6,1.5089,,0.4149,1.47,1.12,1.72553,1.019378,1.64,,,,0.67329,3.4,,1.25,1.698571,,2.003478,2.338735,0.06494,2.70434,12.1454,3.47597,1.79155,18.3043,1.25408,4.2373,,0.42,18.8,,2.6,6.5,1.241797,0.780888,,
2015-01-07 04:00:00.730000,0.8207,2.3,2.01065,,0.49957,1.53,1.03,1.80868,1.288352,1.8,,,,0.61405,4.7,,1.15,1.5163,,1.507785,2.033489,0,1.9835,8.68836,3.43601,1.51019,15.7779,1.03657,3.94711,,0.41,18.4,,2.4,5.8,1.158863,0.77499,,
2015-01-07 05:00:00.735000,0.44669,2.2,2.19586,,0.52235,1.52,0.95,2.734746,1.700904,2.3,,,,0.6464,4.7,,1.14,1.177898,,1.612634,1.977447,0.19482,1.44491,8.1465,3.72162,1.30904,14.24,1.06441,3.82892,,0.38,18.8,,1.9,5.4,1.081522,0.791465,,
2015-01-07 06:00:00.740000,0.45697,2.5,2.10056,,0.57887,1.41,0.89,3.291207,1.351834,1.1,,,,0.66244,4.2,,1.33,1.775572,,1.686248,1.931311,0.19482,1.40564,2.76584,3.97177,1.20445,9.94019,1.2449,3.85228,,0.38,16.8,,1.8,5.9,1.311833,0.891177,,
2015-01-07 07:00:00.745000,0.48361,2.8,1.41266,,0.5875,1.61,0.96,2.796632,1.178841,2.1,,,,0.9266,4.4,,1.53,1.856223,,1.981908,2.073799,0.55199,1.53406,1.93395,4.43555,1.30581,9.12492,1.21167,3.87358,0.7,0.39,17.1,,2.1,6.3,1.69543,1.600264,,
2015-01-07 08:00:00.750000,0.60772,2.8,2.94357,,0.6763,1.52,1.01,2.229824,1.785309,2.3,,,,1.07978,5.4,,1.5,1.857278,,2.060386,2.224831,0.3247,1.77856,9.07938,6.24728,2.01881,7.77732,1.29845,4.06049,0.39,0.45,22.2,,2.5,6.9,1.957265,1.442639,,
2015-01-07 09:00:00.755000,0.71307,3.1,3.25361,,0.87279,1.57,1.09,1.916007,2.824709,1.5,,,,1.4243,5.7,,1.37,1.827755,,2.480482,2.409235,0.22729,2.09168,4.92575,4.60533,3.23193,7.29051,1.24515,4.74204,0.95,0.45,13,,4,7.6,2.109874,1.304559,,
2015-01-07 10:00:00.760000,0.99941,3.7,2.58556,,0.86821,1.64,1.16,2.425643,3.750104,2.05,,,,1.30838,7,,1.26,1.5901,,1.634845,2.477408,0.12988,2.05538,2.76941,3.58067,4.858,8.39864,1.40305,4.56093,0.99,0.41,12.3,,6,8.8,1.912934,1.157858,,
2015-01-07 11:00:00.765000,0.92526,4.5,2.43858,,1.22815,1.77,1.15,1.987653,1.98049,1.64,,,,1.11888,6.5,,1.22,1.564985,,1.477276,2.319164,0.58446,1.87131,2.66996,3.19936,4.92552,6.26853,1.49648,4.84784,1.46,0.48,10.2,,5,9,2.188072,1.194104,,
2015-01-07 12:00:00.770000,0.92822,3.4,2.60852,,1.57056,2.48,1.01,2.148051,1.399096,1.23,,,,1.57181,6.2,,1.13,1.688168,,1.803519,2.279219,0.84422,1.37575,2.54314,3.03349,2.45203,3.10826,1.65265,4.98576,1.28,0.47,9.9,,4.6,8.6,1.871445,0.920563,,
2015-01-07 13:00:00.775000,0.95639,3.4,2.69541,,1.86651,2.61,1.06,1.656543,1.402704,1.23,,,,1.67073,5.5,,1.12,1.716598,,1.465925,2.180885,0.81175,0.90984,1.24271,2.86276,1.55776,2.16946,1.73832,4.84894,1.12,0.4,11.2,,4.7,7.2,1.816877,0.866306,,
2015-01-07 14:00:00.780000,0.96856,3.2,3.10627,,2.18384,3.58,1.11,1.705356,1.705216,2.665,,,,1.67409,4.7,,1.14,,1.55856,1.618413,2.118136,1.20139,0.50397,0.58347,2.88945,1.13084,1.74706,1.63118,5.26202,1.23,0.39,7.4,,5.6,5.7,2.01562,0.896188,,
2015-01-07 15:00:00.785000,1.02461,3.5,2.75169,,1.81999,3.37,1.12,2.219561,1.406131,2.255,,0.157323,,1.1464,5.5,,1.05,0.53,1.16892,1.606193,2.146268,0.68187,0.42033,0.53078,2.79028,0.8857,1.70269,1.35544,5.27823,1.12,0.37,5.5,,5.4,3.6,2.104146,0.898941,,
2015-01-07 16:00:00.790000,1.08835,3.7,2.8504,,2.49111,3.28,1.42,2.665624,1.797575,2.665,,2.897668,,2.72701,5.2,,1.07,,1.46115,1.889943,2.196158,0.29223,0.40548,0.59469,3.10111,1.65706,2.11619,1.65127,5.69859,1.45,0.47,5.9,,5.9,2.9,1.808579,1.035983,,
2015-01-07 17:00:00.795000,1.42832,4.8,3.37086,,2.73752,3.74,1.61,2.488869,1.717302,1.64,,4.595556,,1.79392,5.1,,1.23,,2.07808,1.912405,2.56045,0.09741,0.42498,0.66851,3.44947,2.83616,2.44025,1.61543,6.44025,1.96,0.53,5,,7.2,3,1.923802,1.209993,,
2015-01-07 18:00:00.800000,1.34742,3.8,3.72681,,4.4637,3.89,1.87,2.90863,1.627649,1.64,,4.78606,,1.25682,5.4,,1.45,,1.85079,1.844572,2.46775,0.16235,0.51119,0.63344,3.60264,3.20652,2.75444,1.9254,6.9923,1.99,0.51,5,,8.3,3.1,2.698934,1.273097,,
2015-01-07 19:00:00.805000,1.6189,3.2,3.11189,,3.34962,5.13,2,3.295803,1.677812,1.64,,6.472178,,1.20883,6.3,,1.79,,2.04561,1.977345,2.55905,0.03247,0.51266,0.7968,3.8385,3.58133,3.18717,2.08896,7.07726,2.3,0.55,5.4,,8.7,2.9,2.228209,1.102743,,
2015-01-07 20:00:00.810000,1.79372,3.1,3.12781,,2.79624,4.73,2.24,4.323267,2.130646,2.1,,7.03164,,1.30914,9.4,,2.38,,2.07808,2.110363,2.7051,0.12988,0.56419,0.88748,3.77635,2.62967,3.6205,2.49301,7.056,2.78,0.66,5.4,,9.3,2.8,2.373512,1.449229,,
2015-01-07 21:00:00.815000,2.28376,3.6,3.0815,,2.42989,4.81,2.29,4.540263,2.196956,2.46,,6.636149,,1.05552,12.8,,2.96,,2.37031,2.241083,2.72935,0.45458,0.61337,1.06532,3.76962,1.66093,3.74004,2.64706,6.84292,3.13,0.8,4.5,,5.5,3.1,2.472365,1.235948,,
