Kod stacji,DsLegAlRzecz,DsWalbrzWyso,DsWrocWybCon,KpBydPlPozna,LbLubObywate,LdLodzGdansk,LdLodzZachod,LuGorzKosGdy,LuZielKrotka,MpKrakBulwar,MpSuchaBWIOSHand1512,MzPlocKroJad,MzPlocMiReja,MzRadTochter,MzSiedKonars,MzWarAlNiepo,MzWarWokalna,OpKKozBSmial,PmGdaKacze02,PmStaGdaLubi,SlDabro1000L,SlRybniBorki,SlZlotPotLes,WmOlsPuszkin,WpPoznDabrow
2013-01-07 05:00:00,,,,0.4,0.65,1.06,1.02,0,,0.7,0.4,0.86,1.99,,0.88,0.49,0.55,1,0.36,0.3,2.2,0.9,0.8,0.2,0.7
2013-01-07 06:00:00,,,,0.44,0.71,0.92,1.52,0,,0.4,0.7,1.21,1.3,,1.04,0.52,0.58,1,0.38,0.8,2.7,0.9,0.7,0.2,
2013-01-07 07:00:00,,,,1.05,1.27,3.85,1.44,0,,1,2.4,0.19,1.47,0.58,1.08,0.66,0.59,1,0.44,0.6,2.7,1.2,0.7,0.21,0.7
2013-01-07 08:00:00,,,,2.28,1.23,2.35,1.83,0,,1,3.2,0.39,1.36,0.89,2.89,1.55,0.49,1,0.8,1.8,2.5,1.5,0.7,0.22,0.7
2013-01-07 09:00:00,,,,3.32,1.01,3.2,2.46,0,,1,1.9,0.86,1.67,1.96,3.5,1.29,0.75,2,0.83,1.1,4.7,2.2,0.8,0.4,0.8
2013-01-07 10:00:00,,,,4.4,1.23,2.59,2.41,0,,1,,0.34,1.37,2,2.59,1.23,0.72,2,1.41,1.9,5.8,3.2,1,0.29,0.9
2013-01-07 11:00:00,,,,5.39,1.51,1.61,1.39,0,,1,,0.3,1.52,2.19,2.37,1.1,0.74,2,2.26,2.8,3.8,4,1.1,0.31,0.8
2013-01-07 12:00:00,,,,2.74,1.18,1.74,1.59,0,,1,,0.38,1.68,2.37,2.66,1.16,0.77,2,1.84,2.9,3.2,,0.8,0.26,0.9
2013-01-07 13:00:00,,,,1.96,1.01,1.68,1.96,0,,0.7,,0.69,2.62,1.84,3.13,1.33,0.85,1,1.34,1.6,3.2,,0.7,0.26,0.7
2013-01-07 14:00:00,,,,0.95,1.19,2.29,2.18,0,,0.4,,0.96,1.6,2.09,2.38,1.22,0.84,2,0.25,1.2,2.7,,1.1,0.24,0.9
2013-01-07 15:00:00,,,,2.26,1.29,2.21,2.23,0,,0.4,,1.13,3.94,2.45,3.34,1.51,0.82,1,0.23,0.8,2.7,,1,0.24,0.9
2013-01-07 16:00:00,,,,0.55,1.24,2.3,2.25,0,,0.4,,0.71,1.68,2.92,3.23,2.32,0.88,1,0.24,1.2,3.8,2.1,0.9,0.26,1
2013-01-07 17:00:00,,,,1.99,1.37,2.24,2.74,0,,0.4,,0.54,1.7,3.54,2.37,1.87,0.94,8,0.26,1.6,4.2,2.9,1.5,0.26,1.1
2013-01-07 18:00:00,,,,1.46,1.32,3.23,2.47,0,,1,,0.16,1.9,3.38,2.66,1.34,1.01,6,1.56,1.6,5.8,2.6,1.7,0.24,1.3
2013-01-07 19:00:00,,,,1.62,1.54,2.87,2.6,0,,1,,0.43,1.45,3.4,3.88,1.36,1,3,2.4,1.3,6.9,2.2,2.3,0.25,1.3
2013-01-07 20:00:00,,,,1.62,2.08,2.23,2.14,0,,1.3,,0.77,2.66,3.62,3.48,2.07,1.12,2,2.21,1.2,6,2.5,3,0.27,1.1
2013-01-07 21:00:00,,,,0.88,1.43,2.6,2.2,0,,1.3,,0.98,2.32,2.42,2.91,3,1.2,21,2.42,1,6.6,2.1,2.1,0.3,1.1
2013-01-07 22:00:00,,,,0.66,1.66,2.81,2.28,0,,1.3,,1.08,2.34,2.49,2.33,1.61,1.5,16,1.56,1.2,7.2,2.3,2.4,0.53,0.9
2013-01-07 23:00:00,,,,0.82,0.85,2.98,3.07,0,,1.3,,1.26,1.9,1.88,1.36,1.4,1.84,4,0.95,0.7,8.3,3.9,3,0.45,1.1
2013-01-08 00:00:00,,,,0.86,0.9,3.15,2.54,0,,1.3,,1.16,1.53,1.34,1.19,1.29,1.56,8,1,0.6,8,4.3,3.2,0.4,1.1
2013-01-08 01:00:00,,,,0.5,0.84,1.94,2.35,0,,1,,0.97,1.51,1.27,2.05,1.28,1.35,1,0.85,0.4,8.6,7.1,1.6,0.33,1
2013-01-08 02:00:00,,,,0.27,0.65,1.76,1.88,0,,1,,1.43,1.22,0.98,1.57,1.13,1.36,4,0.5,0.3,6.9,11.3,1.2,0.26,1.1
2013-01-08 03:00:00,,,,0.33,0.74,1.5,1.57,0,,1,,0.78,1.2,1.21,1.23,0.95,1.16,1,0.45,0.3,4.4,13.1,1.3,0.23,1.3
2013-01-08 04:00:00,,,,0.32,0.69,1.19,1.45,0,,1,,0.26,1.15,1.02,0.96,0.95,1.02,2,0.46,0.3,3.8,13.7,1.5,0.21,1.6
2013-01-08 05:00:00,,,,0.33,0.66,1.45,1.43,0,,1,,0.42,1.32,0.96,0.95,0.97,0.9,16,0.54,0.3,5.5,13.1,1.7,0.23,1.5
2013-01-08 06:00:00,,,,0.49,0.86,1.44,1.5,0,,1,,0.77,1.33,0.94,0.96,0.91,0.86,4,0.52,0.5,3.2,12,1.5,0.24,1.6
2013-01-08 07:00:00,,,,1.2,0.8,1.62,1.93,0,,1.2,,1.08,2.16,,1.08,1.14,1.04,7,0.52,0.5,5.2,7.9,1.2,0.3,1.7
2013-01-08 08:00:00,,,,1.03,0.89,2.06,2.37,0,,1.3,,1.42,2.27,,1.31,1.61,1.12,6,0.62,0.7,8.5,5.5,1.5,0.38,1.6
2013-01-08 09:00:00,,,,0.76,1.36,2.79,3.47,0,,1.6,,1.54,2.78,2.87,1.26,2.28,1.21,7,0.72,0.7,13.1,4.7,1.8,0.45,1.6
2013-01-08 10:00:00,,,,1.33,1.31,2.93,3.14,0,,1.9,,,2.46,1.6,1.36,1.74,1.13,6,0.83,0.7,9.4,6.8,2.1,0.51,1.7
2013-01-08 11:00:00,,,,1.72,1.62,2.69,4.34,0,,2.3,,,2.1,1.51,1.38,1.83,1.14,7,0.9,0.8,9.9,5.7,2.4,0.53,1.9
2013-01-08 12:00:00,,,,1.33,1.6,4.08,3.69,0,,2.3,0.4,,2.29,1.74,2.03,1.36,1.23,7,1.05,0.9,8.6,5,2,0.52,2.2
2013-01-08 13:00:00,,,,1.77,1.62,7.67,3.74,0,,2.1,0.4,1.88,2.36,1.56,1.91,1.44,1.15,6,1.05,0.9,,4.1,1.8,0.57,2.6
2013-01-08 14:00:00,,,,2.42,1.67,4.87,4.02,0,,1.9,0.4,1.6,2.36,1.53,1.68,1.59,1.34,6,1.21,0.8,,3.7,2,0.66,2.8
2013-01-08 15:00:00,,,,3,1.64,4.92,3.67,0,,1.9,0.4,1.88,2.77,2.11,1.82,1.76,1.42,5,1.13,1,,3.6,2.1,0.69,3.2
2013-01-08 16:00:00,,,,3.48,2.29,4.72,5.15,0,,2.1,0.4,2.07,3.25,2.63,2.32,2.6,1.46,4,1.38,1.2,5.4,3.2,2.4,0.88,3.7
2013-01-08 17:00:00,,,,3.16,4.14,4.09,4.87,0,,2.3,0.4,2.42,3.3,3.99,2.92,2.8,1.89,3,1.43,1.6,5.6,3.2,2.9,0.9,4
2013-01-08 18:00:00,,,,3.81,3.39,6.21,4.8,0,,2.5,0.4,2.1,3.65,3.65,2.72,2.95,1.91,3,2.01,1.8,6,3.2,3.3,1.02,4.2
2013-01-08 19:00:00,,,,4.87,3.26,5.97,4.68,0,,2.8,0.4,1.9,4.06,3.55,2.45,2.82,2.08,3,1.92,1.8,6.8,3.2,3.6,1.07,4.5
2013-01-08 20:00:00,,,,5,3.69,6.07,5.81,0,,3.4,0.4,1.94,3.62,3.69,2.46,3.08,1.96,3,1.89,2.2,7,3.6,3.6,1.05,6.7
2013-01-08 21:00:00,,,,4.81,2.79,5.35,5.96,0,,4.1,0.4,2.07,3.62,3.16,2.34,2.43,2.21,2,2.11,2.4,7.7,3.6,4.3,1.18,7.9
2013-01-08 22:00:00,,,,4.64,6.06,5.87,5.58,0,,5.1,0.4,2.01,3.24,3.78,2.54,2.27,2.59,2,2.93,2.2,9.1,3.3,4.6,0.97,6.5
2013-01-08 23:00:00,,,,4.9,2.83,4.92,5.04,0,,5.7,0.4,2.16,3.7,3.94,2.52,2.6,2.51,2,2.77,2.1,9.9,2.7,4.9,0.95,5.2
2013-01-09 00:00:00,,,,5.67,3.5,4.62,5.63,0,,6.5,0.4,2.28,2.89,5.02,2.35,2.91,2.38,2,2.6,1.9,8.1,2.6,5.2,0.87,4.9
2013-01-09 01:00:00,,,,4.07,1.37,4.26,5.14,0,,6.8,,2.2,2.76,4.42,2.02,2.25,2.47,2,2.64,1.7,6.4,2.7,5,0.82,4.3
2013-01-09 02:00:00,,,,5.14,1.15,4.31,4.39,0,,6.8,,2.06,3.19,4.08,1.96,3.68,2.43,3,2.4,1.7,5.6,2.5,4,0.82,3.6
2013-01-09 03:00:00,,,,6.79,1.06,5.06,4.53,0,,6.8,,2.26,3.27,3.76,1.91,3.03,2.34,2,2.35,1.7,6,2.3,4.6,0.82,3.1
2013-01-09 04:00:00,,,,5.57,1.03,4.9,4.87,0,,7.1,,2.58,3.58,4.49,1.81,2.08,2.44,5,2.33,1.8,5.8,2.1,4.3,0.8,2.8
2013-01-09 05:00:00,,,,4.6,1.13,4.56,4.35,0,,7,,2.51,3.6,3.23,1.62,3.42,2.16,2,2.28,1.7,4.9,2.3,4.6,0.82,2.8
2013-01-09 06:00:00,,,,5.31,1.24,3.88,4.17,0,,6.4,,2.6,3.34,2.54,1.58,3.27,1.9,2,2.18,1.9,5,3,4.9,0.89,2.8
2013-01-09 07:00:00,,,,5.73,1.12,4.11,4.01,1,,5.4,,3.09,4.01,3.34,1.57,1.84,1.85,3,2.18,2,5.3,2.9,4.7,0.97,2.8
2013-01-09 08:00:00,,,,5.99,1.51,3.94,3.79,0,,4.9,,3.22,5.03,4.35,1.82,2.47,2.02,3,2.36,2.6,5.2,3.5,5,1.12,3.6
2013-01-09 09:00:00,,,,6.27,2.37,5.19,4.15,0,,4.5,,2.94,4.23,,1.88,3.05,2.3,3,2.67,3,4.8,3.8,4.7,1.29,4.7
2013-01-09 10:00:00,,,,7.01,3.4,5.26,4.87,0,,4.5,,2.93,4.29,,1.87,4.16,2.17,5,2.93,3.3,4.6,3.7,4.4,1.38,4.7
2013-01-09 11:00:00,,,,6.13,2.42,4.34,3.93,0,,4.4,,3.2,4.51,5.89,2.05,3.95,2.5,4,2.61,3.2,4.8,3.9,4.8,1.42,4.2
2013-01-09 12:00:00,,,,5.61,3.06,4.71,5.45,0,,4.9,,2.83,3.64,5.99,2.2,3.86,2.54,3,3.01,3.9,4.1,3.6,5.2,1.38,3.7
2013-01-09 13:00:00,,,,4.21,2.1,7.74,5.82,0,,4.5,,2.77,3.59,5.28,2.19,4.18,2.67,6,3.4,2.9,4.3,3.7,4.9,1.29,3.6
2013-01-09 14:00:00,,,,4.47,2.12,5.51,3.95,0,,4.5,6.7,2.88,4.06,5.01,2.02,3.86,,3,2.85,3.3,5.5,4.4,4.9,1.31,3.9
2013-01-09 15:00:00,,,,5.03,2.54,4.77,3.8,0,,4.2,7.9,3.07,4.07,5.12,2.34,3.91,1.88,2,2.94,3,6.9,4.1,5,1.29,3.8
2013-01-09 16:00:00,,,,4.5,3.3,7.75,5.36,0,,4.4,8.5,2.9,4.6,4.45,3.33,3.38,1.67,3,2.81,2.7,7.8,5.2,5.4,1.84,3.7
2013-01-09 17:00:00,,,,4.25,,8.41,6.47,0,,4.7,12.8,3.06,4.72,4.73,3.03,3.58,1.96,4,3.04,2.7,9.6,6.8,4.8,1.49,3.9
2013-01-09 18:00:00,,,,4.28,,9.62,6.69,0,,4.9,17.1,3.1,5.11,4.79,3.26,4.49,2.71,4,2.88,2.2,8.5,6.2,3.5,1.51,4
2013-01-09 19:00:00,,,,4.3,2.17,11.45,7.34,0,,5.2,18.3,3.91,5.65,5.51,2.84,4.59,3.45,5,2.66,2,9.4,5.7,4.9,1.55,3.3
2013-01-09 20:00:00,,,,5.38,2.74,9.97,6.77,0,,5.7,12.4,3.71,5.61,5.32,2.8,5,3.65,6,2.51,1.7,9.9,5.3,5,1.72,3.1
2013-01-09 21:00:00,,,,4.51,3.87,12.31,6.42,0,,6.2,11.5,3.69,6.09,6.4,3.06,4.97,3.76,29,2.44,1.7,9,5,4.9,1.49,3.1
2013-01-09 22:00:00,,,,5.49,4.39,8.88,6.62,0,,6.7,22.5,4.09,6.18,5.35,3.7,4.56,3.36,16,2.32,1.5,8.4,4.9,4.8,1.31,3.2
2013-01-09 23:00:00,,,,3.18,2.6,7.7,6.42,1,,7.7,18,4.48,5.93,5.13,3.36,3.68,3.46,10,2.28,1.6,8.9,4.8,5.3,1.6,2.4
2013-01-10 00:00:00,,,,3.42,2.45,8.25,5.7,0,,8.4,14.7,4.45,5.93,5.06,3.44,3.25,3.58,8,2.18,1.5,9.2,4.5,4.9,1.39,1.6
2013-01-10 01:00:00,,,,1.86,2.49,6.16,5.37,0,,9.3,16,4.57,5.94,5.24,3.07,4.15,4.03,2,2.17,1.4,9.2,4.3,4.8,1.22,0.9
2013-01-10 02:00:00,,,,1.33,2.98,4.82,4.42,0,,9.4,14.8,4.41,5.85,5.52,3.05,5.82,4.28,1,1.98,1.4,9.3,3.1,4.4,1.17,1.5
2013-01-10 03:00:00,,,,0.54,3.01,3.66,3.39,0,,9.3,8.1,3.84,5.08,5.8,3.09,5.7,3.85,1,2.05,1.3,6.2,2.1,3.9,1.16,0.7
2013-01-10 04:00:00,,,,0.31,2.4,2.63,2.64,0,,8.8,0.4,2.91,3.83,5.35,3.39,5.36,3.62,1,2.05,1.2,2.6,1.7,3.2,1.22,0.2
2013-01-10 05:00:00,,,,0.02,1.89,2.36,2.28,0,,8.3,0.4,2.7,3.55,4.91,3.31,5.33,3.57,1,2.03,1,2.5,1.6,2.3,1.31,0
2013-01-10 06:00:00,,,,,1.73,2.22,2.11,0,,7.7,0.4,2.01,2.94,4,3.33,5.53,3.67,1,2.05,0.5,2.2,1.5,1.9,1.39,0
2013-01-10 07:00:00,,,,0.04,1.82,2.01,2.18,1,,7,0.4,1.6,2.51,4.18,3.22,5.26,3.77,2,2.03,0.2,2.7,1.5,1.9,1.4,0
2013-01-10 08:00:00,,,,0.25,2.03,1.91,1.92,1,,5.7,0.4,0.97,1.78,4.44,3.2,4.33,3.18,2,0.49,0.2,3.5,1.7,2,1.29,0.4
2013-01-10 09:00:00,,,,0.25,2.48,1.88,1.52,1,,4.2,0.4,,1.31,4.42,3.5,4.5,2.5,2,0.5,0.3,3.8,2,2,1.04,0.6
2013-01-10 10:00:00,,,,0.36,2.74,2.4,2.22,1,,3.4,0.4,,1.27,3.41,3.22,2.37,1.67,2,0.57,0.4,3.8,2.3,1.8,0.77,0.6
2013-01-10 11:00:00,,,,0.18,2.53,2.25,3.06,1,,2.8,2.1,0.15,1.42,,3.43,1.19,1,2,0.75,0.9,4.4,2.6,1.1,0.57,1
2013-01-10 12:00:00,,,,0.2,2.45,1.86,2.31,1,,2.5,7.9,0.62,1.44,1.4,3.12,1.1,0.81,2,1.19,1.2,5,2.5,1.2,0.44,0.3
2013-01-10 13:00:00,,,,0.64,2.66,1.73,3.03,1,,1.9,4,0.27,1.55,1.18,2.22,1.21,0.93,,0.8,2.6,4.4,2.3,1.7,0.38,0.5
2013-01-10 14:00:00,,,,0.86,2.7,2,2.72,1,,1.9,5,0.15,1.63,0.88,2.14,1.33,1.06,1,0.68,2.1,3,2.4,1.4,0.46,0.6
2013-01-10 15:00:00,,,,1.45,3.75,2.22,4.14,1,,1.6,5.5,0.28,1.58,0.99,1.94,1.49,1.07,0,0.97,0.9,3.8,2.2,1.2,0.42,0.7
2013-01-10 16:00:00,,,,1.45,2.24,2.03,2.22,1,,1.6,5.2,0.96,1.46,1.07,2.02,2.1,1.14,0,0.2,0.7,3.9,2.4,1.5,0.57,0.9
2013-01-10 17:00:00,,,,2.2,1.71,2.78,2.1,1,,1.3,7.7,1.08,1.67,1.19,1.92,1.58,1.14,1,0.15,0.6,4.3,2.3,1.7,1.04,0.8
2013-01-10 18:00:00,,,,1.92,2.1,2.58,1.94,1,,1.3,12.9,1.04,1.82,1.36,1.98,1.56,1.16,1,0.16,0.8,4.3,2.1,1.7,1.04,1.2
2013-01-10 19:00:00,,,,1.56,2.6,2.56,1.67,1,,1.3,5.9,0.93,1.42,1.53,2.21,1.4,1.28,0,0.17,0.9,3.1,2,1.3,0.99,1.1
2013-01-10 20:00:00,,,,1,1.63,3.44,1.51,1,,1.3,3.9,0.85,1.47,1.33,2.38,1.51,1.38,1,0.24,0.7,4.4,1.9,1.3,0.77,0.8
2013-01-10 21:00:00,,,,1.38,1.34,2.59,1.48,1,,1.2,4.9,0.62,1.3,1.62,2.61,1.33,1.36,1,0.26,0.5,4.3,1.9,1.6,0.51,1
2013-01-10 22:00:00,,,,0.45,1.21,2.41,1.49,1,,1,3.5,0.47,1.22,1.4,2.66,1.03,1.17,1,0.31,0.3,4.3,1.7,1.4,0.43,0.7
2013-01-10 23:00:00,,,,0.53,1.02,1.8,1.52,1,,1,2.5,0.28,1.18,1.36,2.22,0.98,1.04,1,0.23,0.3,3.3,1.6,1.4,0.48,0.8
2013-01-11 00:00:00,,,,0.51,0.96,1.57,1.24,1,,1,1.9,0.92,1.1,1.16,1.43,0.94,0.92,0,0.17,0.3,3,1.7,1.2,0.62,0.4
2013-01-11 01:00:00,,,,0.44,0.84,1.1,0.99,1,,1,1.5,0.82,0.97,0.86,1.19,0.77,0.79,3,0.18,0.2,2.2,1.5,1,0.66,0.7
2013-01-11 02:00:00,,,,0.36,0.67,1,0.93,1,,1,1,,0.94,0.74,1.09,0.62,0.66,1,0.13,0.2,1.5,1.1,0.9,0.6,0.2
2013-01-11 03:00:00,,,,0.07,0.54,1.09,0.83,1,,1,1,,0.89,0.69,1.06,0.56,0.61,0,0.13,0.1,1.1,0.9,0.8,0.57,0
2013-01-11 04:00:00,,,,,0.56,0.71,0.72,1,,1,0.7,,0.82,0.5,0.99,0.61,0.6,0,0.17,0.1,0.8,0.7,2.1,0.41,0
2013-01-11 05:00:00,,,,,0.57,0.74,0.8,1,,0.4,1,,0.85,0.45,1.05,0.57,0.61,0,0.15,0.1,0.9,1,1.8,0.28,0
2013-01-11 06:00:00,,,,0.12,0.57,0.92,0.69,1,,0.4,3,,0.9,0.52,1.05,0.63,0.61,0,0.15,0.2,1.1,0.9,1.1,0.2,0.1
2013-01-11 07:00:00,,,,1.11,0.65,0.85,0.84,1,,0.4,5,,0.91,0.5,1.19,0.7,0.64,0,0.2,0.3,1.2,1,0.6,0.17,0.4
2013-01-11 08:00:00,,,,0.96,0.75,1.73,0.96,1,,0.4,4.3,0.33,1.22,0.92,1.19,0.88,0.77,1,0.26,0.3,1.6,1.2,0.9,0.19,0.6
2013-01-11 09:00:00,,,,1.42,0.87,2.47,1.35,1,,1,6,1.15,1.7,1.52,2.07,1.11,0.96,2,0.35,0.9,3.3,2.8,1.2,0.31,0.8
2013-01-11 10:00:00,,,,3.59,1.45,2.21,1.79,1,,1,4.6,1.21,1.48,1.7,1.75,1.23,0.91,2,0.45,0.9,3.8,4,1,0.32,1
2013-01-11 11:00:00,,,,1.88,0.98,1.94,1.7,1,,1,7.9,1.09,1.49,1.51,1.58,1.22,0.99,,0.57,1.1,3,4.3,0.8,0.34,0.8
2013-01-11 12:00:00,,,,1.72,0.98,2.2,3.17,1,,1,4.9,0.93,1.31,,1.28,1.04,0.8,,0.79,0.8,1.4,2.9,0.8,0.31,1.1
2013-01-11 13:00:00,,,,1.08,0.93,,2.03,1,,1,3.2,0.95,1.32,,1.51,1.07,0.9,,0.85,1.2,1.1,1.9,0.8,0.39,0.7
2013-01-11 14:00:00,,,,1.33,1.42,,2.59,1,,1,3.7,0.91,1.45,1.75,1.44,1.03,0.8,,0.72,0.9,1.1,1.2,1.1,0.45,0.7
2013-01-11 15:00:00,,,,1.66,1.4,4.44,,1,,1.3,3.7,0.97,1.47,1.67,1.88,1.39,0.86,0,0.56,1,1.2,1.1,1.3,,1
2013-01-11 16:00:00,,,,1.96,2.21,3.78,3.47,1,,1.3,3.5,1.04,1.65,1.89,2.19,1.6,1.1,1,0.51,1.1,1.8,1.1,1,,1
2013-01-11 17:00:00,,,,2.32,2.51,3.41,3.75,1,,1.3,6.8,0.99,1.52,1.99,2.4,1.71,1.19,1,0.54,1.2,2.8,0.9,1.3,,1
2013-01-11 18:00:00,,,,1.27,1.83,4.04,3.23,1,,1.3,13.2,0.86,1.57,3.15,3.11,1.65,1.23,1,0.55,1.4,2.9,1.2,1.6,,0.9
2013-01-11 19:00:00,,,,1.51,1.76,3.86,3.35,1,,1.5,6,0.89,1.61,3.82,2.4,1.52,1.21,1,0.59,0.9,2.1,1.5,1.8,,0.9
2013-01-11 20:00:00,,,,1.44,1.94,2.9,2.8,1,,1.6,4.2,0.91,1.54,2.02,2.44,1.41,1.32,0,0.67,1,1.9,1.1,1.9,,0.9
2013-01-11 21:00:00,,,,1.15,2.85,2.98,3.09,1,,1.6,5.8,1,1.57,2.79,2.51,1.54,1.39,1,0.63,0.9,1.7,0.9,1.3,,1
2013-01-11 22:00:00,,,,1.24,1.76,2.33,2.31,1,,1.6,2.7,0.94,1.5,2.25,2.24,1.38,1.32,1,0.68,0.8,1.6,1,1,,1
2013-01-11 23:00:00,,,,0.86,1.58,1.86,1.92,1,,1.6,1.9,0.95,1.54,2.03,1.94,1.32,1.31,1,0.72,0.6,1.5,0.9,0.9,,0.8
2013-01-12 00:00:00,,,,1.12,1.46,1.62,1.64,1,,1.6,1.5,1.08,1.58,1.71,2.02,1.19,1.23,1,0.71,0.6,1.3,1.2,1.1,,0.7
2013-01-12 01:00:00,,,,0.44,1.41,1.51,1.57,1,,1.5,1.5,1.18,4.76,1.3,1.89,1.2,1.13,1,0.72,0.6,1.3,1.6,1.2,,0.7
2013-01-12 02:00:00,,,,0.39,1.45,1.25,1.32,1,,1.3,1,1.28,2.06,0.99,1.72,1.13,1.1,0,0.7,0.7,1.9,1.4,1.1,,0.6
2013-01-12 03:00:00,,,,0.46,1.22,1.13,1.25,1,,1.2,1,2.05,3.29,0.95,1.52,1.21,1.19,0,0.7,0.6,1.4,1.3,1,,0.6
2013-01-12 04:00:00,,,,0.34,1.08,1.06,1.1,1,,1,1,1.86,5.12,0.92,1.43,1.35,1.36,0,0.71,0.6,1.1,1,0.9,,0.5
2013-01-12 05:00:00,,,,0.35,0.88,0.98,1.03,1,,1,1.6,3.68,2.48,0.95,1.33,1.63,1.47,0,0.72,0.5,1.2,0.9,0.8,,0.5
2013-01-12 06:00:00,,,,0.35,0.84,1.1,1.2,1,,1,5.5,4.91,2.8,0.92,1.51,1.55,1.6,0,0.71,0.5,1.1,0.8,0.8,,0.5
2013-01-12 07:00:00,,,,0.41,0.89,1.77,1.98,1,,1,2.4,2.14,4.07,0.83,1.87,1.41,1.58,0,0.7,0.5,1.4,1,0.8,,0.6
2013-01-12 08:00:00,,,,1.43,0.98,1.78,2.03,1,,0.7,1.8,2.52,3.28,1.17,2.1,1.59,1.63,1,0.69,0.8,1.8,1.1,0.9,,0.7
2013-01-12 09:00:00,,,,1.6,1.15,2.36,3.58,1,,0.7,3.4,2.58,3.5,2.96,2.33,1.92,1.82,1,0.7,0.8,1.8,1.8,1.1,,0.8
2013-01-12 10:00:00,,,,1.93,1.29,4.13,2.63,1,,1,5.4,2.2,4.83,3.97,2.57,2.47,2.07,2,0.73,1,1.8,2.6,1.3,,0.9
2013-01-12 11:00:00,,,,3.91,1.41,4.19,2.65,1,,1,6.3,2.39,4.77,4.43,2.65,2.95,2.18,2,0.71,1.1,2.1,3.1,1.4,,0.9
2013-01-12 12:00:00,,,,6.53,2.19,4.01,2.6,1,,1,3,2.58,4.02,5,2.97,3.19,2.42,1,0.75,3,2.4,2.6,1.3,,1.1
2013-01-12 13:00:00,,,,6.44,1.91,3.22,2.74,1,,1,2.4,2.36,6.26,5.48,2.91,2.95,,1,0.74,1.3,2.4,2.2,1.4,,1.2
2013-01-12 14:00:00,,,,2.44,2.2,3.18,3.23,0,,1,2,2.19,7.37,,2.98,3.07,,1,0.78,1.3,2.3,2,1.5,,1.1
2013-01-12 15:00:00,,,,3.14,2.29,2.8,2.78,1,,1,3,2.77,6.7,,3.49,6.29,2.59,1,0.71,1.4,2.4,2.2,1.6,,1.1
2013-01-12 16:00:00,,,,3.52,4.62,4.05,3,0,,1,4.2,2.67,5.98,4.39,3.83,4.62,2.64,1,0.69,1.4,2.1,2.2,1.6,,1.2
2013-01-12 17:00:00,,,,15.44,3.13,4.2,3.22,0,,1,3.1,2.58,4.13,5.26,4.29,4.31,2.82,1,0.67,1.3,2.2,2.6,1.8,,1.4
2013-01-12 18:00:00,,,,6.91,2.65,3.54,3.15,1,,1,4.7,2.72,4.1,5.34,4.9,3.89,3,1,0.64,1.2,2.3,3.1,2.2,,1.5
2013-01-12 19:00:00,,,,4.56,3.6,3.73,3.24,1,,1,5,2.79,3.93,5.25,5.28,4.21,3.03,2,0.63,1.1,2.5,2.7,2,,1.8
2013-01-12 20:00:00,,,,4.31,5.21,3.54,3.28,1,,1,5,2.87,7.69,5.48,7.56,4.8,3.04,2,0.61,1.3,2.7,2.5,2.4,,1.8
2013-01-12 21:00:00,,,,3.13,6.38,3.66,3.13,1,,1.3,4.9,2.58,6.43,5.86,8.02,4.94,3.27,2,0.63,1.2,2.8,2.9,3.3,,1.8
2013-01-12 22:00:00,,,,2.35,5.1,4.02,3.21,1,,1.3,3.2,2.59,3.82,6.22,8.48,4.38,4.02,2,0.74,0.8,3,3,3.4,,1.8
2013-01-12 23:00:00,,,,1.31,6.01,4.5,4.07,1,,1.5,2.1,2.59,4.02,7.42,5.54,3.65,4.28,2,0.73,0.8,3.4,2.8,3.1,,1.6
2013-01-13 00:00:00,,,,1.64,4.19,3.76,3.13,1,,1.6,2.9,2.71,4.06,6.39,5.26,5.22,4.2,2,0.67,0.7,3.5,2.7,3.5,,1.5
2013-01-13 01:00:00,,,,1.03,3.63,3.11,2.97,1,,1.6,2.3,2.64,3.81,7.4,5.86,5.12,4.53,3,0.67,0.6,3.2,2.4,4,,1.4
2013-01-13 02:00:00,,,,0.92,3.46,3.2,3.53,1,,1.5,2.7,2.7,3.85,6.03,5.9,6.3,4.94,2,0.78,0.6,4,1.8,4.3,,1.3
2013-01-13 03:00:00,,,,0.85,3.2,2.85,3.04,1,,1.3,2.7,2.51,3.55,6.24,5.55,8.49,5.9,2,0.82,0.6,3.3,1.7,3.8,,1.1
2013-01-13 04:00:00,,,,0.76,3.69,2.72,2.94,1,,1.3,3,2.66,3.77,6.49,4.52,9.09,5.28,2,0.79,0.6,3.1,1.6,3.8,,1
2013-01-13 05:00:00,,,,0.5,2.97,3.29,3.42,1,,1.2,2.4,2.76,3.74,5.56,4.48,7.92,4.88,2,0.68,0.6,2.4,1.7,3.8,,1
2013-01-13 06:00:00,,,,0.49,3.65,3.63,3.83,1,,1,2.7,2.79,3.91,5.16,4.35,8.03,5.45,2,0.64,0.6,2.3,1.9,3.6,,1
2013-01-13 07:00:00,,,,0.59,3.6,3.58,3.98,1,,1,3,3.06,4.32,5.48,5.26,6.89,5.19,2,0.57,0.5,2.6,1.9,3.6,,1.1
2013-01-13 08:00:00,,,,1.05,4.39,3.63,4.4,1,,1,3.1,3.71,5.08,5.98,4.73,6.2,4.88,2,0.57,0.5,3.1,2.2,3.2,,1.1
